State,County,Year,Median_AQI
California,Riverside,2017,87
California,Sacramento,2017,60
California,San Benito,2017,41
California,San Bernardino,2017,84
California,San Diego,2017,68
California,San Francisco,2017,44
California,San Joaquin,2017,55
California,San Luis Obispo,2017,58
California,San Mateo,2017,42
California,Santa Barbara,2017,51
California,Santa Clara,2017,52
California,Santa Cruz,2017,39
California,Shasta,2017,44
California,Siskiyou,2017,28
California,Solano,2017,52
California,Sonoma,2017,41
California,Stanislaus,2017,61
California,Sutter,2017,56
California,Tehama,2017,42
California,Trinity,2017,57
California,Tulare,2017,81
California,Tuolumne,2017,44
California,Ventura,2017,57
California,Yolo,2017,45
Colorado,Adams,2017,52
Colorado,Alamosa,2017,19
Colorado,Arapahoe,2017,47
Colorado,Archuleta,2017,36
Colorado,Boulder,2017,46
Colorado,Chaffee,2017,35
Colorado,Clear Creek,2017,50
Colorado,Delta,2017,19
Colorado,Denver,2017,53
Colorado,Douglas,2017,49
Colorado,El Paso,2017,47
Colorado,Fremont,2017,11
Colorado,Garfield,2017,47
Colorado,Grand,2017,44
Colorado,Gunnison,2017,45
Colorado,Jackson,2017,7
Colorado,Jefferson,2017,47
Colorado,La Plata,2017,46
Colorado,Larimer,2017,52
Colorado,Mesa,2017,48
Colorado,Moffat,2017,44
Colorado,Montezuma,2017,44
Colorado,Montrose,2017,41
Colorado,Park,2017,48
Colorado,Pitkin,2017,14
Colorado,Prowers,2017,17
Colorado,Pueblo,2017,26
Colorado,Rio Blanco,2017,46
Colorado,Routt,2017,15
Colorado,San Juan,2017,9
Colorado,San Miguel,2017,43
Colorado,Weld,2017,51
Connecticut,Fairfield,2017,46
Connecticut,Hartford,2017,46
Connecticut,Litchfield,2017,37
Connecticut,Middlesex,2017,40
Connecticut,New Haven,2017,44
Connecticut,New London,2017,39
Connecticut,Tolland,2017,39
Connecticut,Windham,2017,34
Country Of Mexico,BAJA CALIFORNIA NORTE,2017,67
Country Of Mexico,SONORA,2017,37
Delaware,Kent,2017,42
Delaware,New Castle,2017,50
Delaware,Sussex,2017,44
District Of Columbia,District of Columbia,2017,56
Florida,Alachua,2017,42
Florida,Baker,2017,33
Florida,Bay,2017,46
Florida,Brevard,2017,43
Florida,Broward,2017,52
Florida,Citrus,2017,46
Florida,Collier,2017,39
Florida,Columbia,2017,45
Florida,Duval,2017,46
Florida,Escambia,2017,41
Florida,Flagler,2017,33
Florida,Hamilton,2017,45
Florida,Highlands,2017,32
Florida,Hillsborough,2017,52
Florida,Holmes,2017,45
Florida,Indian River,2017,38
Florida,Lake,2017,35
Florida,Lee,2017,40
Florida,Leon,2017,49
Florida,Liberty,2017,31
Florida,Manatee,2017,35
Florida,Marion,2017,43
Florida,Martin,2017,42
Florida,Miami-Dade,2017,51
Florida,Nassau,2017,47
Florida,Okaloosa,2017,35
Florida,Orange,2017,49
Florida,Osceola,2017,34
Florida,Palm Beach,2017,49
Florida,Pasco,2017,37
Florida,Pinellas,2017,48
Florida,Polk,2017,47
Florida,Putnam,2017,15
Florida,Santa Rosa,2017,47
Florida,Sarasota,2017,48
Florida,Seminole,2017,38
Florida,St. Lucie,2017,35
Florida,Volusia,2017,41
Florida,Wakulla,2017,41
Georgia,Bibb,2017,45
Georgia,Charlton,2017,28
Georgia,Chatham,2017,45
Georgia,Chattooga,2017,36
Georgia,Clarke,2017,43
Georgia,Clayton,2017,51
Georgia,Cobb,2017,43
Georgia,Coffee,2017,41
Georgia,Columbia,2017,37
Georgia,Coweta,2017,43
Georgia,Dawson,2017,36
Georgia,DeKalb,2017,51
Georgia,Dougherty,2017,50
Georgia,Douglas,2017,39
Georgia,Floyd,2017,54
Georgia,Fulton,2017,55
Georgia,Glynn,2017,37
Georgia,Gwinnett,2017,48
Georgia,Hall,2017,48
Georgia,Henry,2017,43
Georgia,Houston,2017,47
Georgia,Lowndes,2017,51
Georgia,Murray,2017,41
Georgia,Muscogee,2017,46
Georgia,Paulding,2017,28
Georgia,Pike,2017,39
Georgia,Richmond,2017,48
Georgia,Rockdale,2017,39
Georgia,Sumter,2017,35
Georgia,Walker,2017,51
Georgia,Washington,2017,43
Hawaii,Hawaii,2017,58
Hawaii,Honolulu,2017,32
Hawaii,Kauai,2017,15
Hawaii,Maui,2017,28
Idaho,Ada,2017,46
Idaho,Bannock,2017,38
Idaho,Benewah,2017,53
Idaho,Blaine,2017,15
Idaho,Boise,2017,46
Idaho,Bonner,2017,37
Idaho,Bonneville,2017,32
Idaho,Butte,2017,42
Idaho,Canyon,2017,40
Idaho,Custer,2017,7
Idaho,Franklin,2017,37
Idaho,Idaho,2017,44
Idaho,Jerome,2017,30
Idaho,Kootenai,2017,31
Idaho,Latah,2017,18
Idaho,Lemhi,2017,37
Idaho,Nez Perce,2017,36
Idaho,Shoshone,2017,51
Idaho,Twin Falls,2017,46
Idaho,Valley,2017,30
Illinois,Adams,2017,41
Illinois,Champaign,2017,45
Illinois,Clark,2017,39
Illinois,Cook,2017,55
Illinois,DuPage,2017,44
Illinois,Effingham,2017,43
Illinois,Hamilton,2017,46
Illinois,Jersey,2017,48
Illinois,Jo Daviess,2017,34
Illinois,Kane,2017,40
Illinois,Lake,2017,35
Illinois,Macon,2017,47
Illinois,Macoupin,2017,40
Illinois,Madison,2017,53
Illinois,McHenry,2017,44
Illinois,McLean,2017,48
Illinois,Peoria,2017,51
Illinois,Randolph,2017,52
Illinois,Rock Island,2017,42
Illinois,Saint Clair,2017,45
Illinois,Sangamon,2017,43
Illinois,Will,2017,45
Illinois,Winnebago,2017,36
Indiana,Allen,2017,47
Indiana,Bartholomew,2017,43
Indiana,Boone,2017,39
Indiana,Brown,2017,39
Indiana,Carroll,2017,39
Indiana,Clark,2017,40
Indiana,Delaware,2017,40
Indiana,Dubois,2017,42
Indiana,Elkhart,2017,42
Indiana,Floyd,2017,49
Indiana,Greene,2017,43
Indiana,Hamilton,2017,46
Indiana,Hendricks,2017,38
Indiana,Henry,2017,38
Indiana,Howard,2017,45
Indiana,Huntington,2017,39
Indiana,Jackson,2017,40
Indiana,Johnson,2017,39
Indiana,Knox,2017,36
Indiana,LaPorte,2017,42
Indiana,Lake,2017,49
Indiana,Madison,2017,48
Indiana,Marion,2017,54
Indiana,Monroe,2017,36
Indiana,Morgan,2017,36
Indiana,Perry,2017,40
Indiana,Porter,2017,44
Indiana,Posey,2017,42
Indiana,Shelby,2017,41
Indiana,Spencer,2017,43
Indiana,St. Joseph,2017,44
Indiana,Sullivan,2017,43
Indiana,Tippecanoe,2017,48
Indiana,Vanderburgh,2017,47
Indiana,Vigo,2017,52
Indiana,Wabash,2017,35
Indiana,Warrick,2017,42
Indiana,Whitley,2017,44
Iowa,Black Hawk,2017,54
Iowa,Bremer,2017,36
Iowa,Cerro Gordo,2017,15
Iowa,Clinton,2017,58
Iowa,Delaware,2017,29
Iowa,Harrison,2017,39
Iowa,Johnson,2017,44
Iowa,Lee,2017,43
Iowa,Linn,2017,45
Iowa,Montgomery,2017,45
Iowa,Muscatine,2017,51
Iowa,Palo Alto,2017,49
Iowa,Polk,2017,45
Iowa,Pottawattamie,2017,43
Iowa,Scott,2017,56
Iowa,Van Buren,2017,47
Iowa,Warren,2017,39
Iowa,Woodbury,2017,37
Kansas,Chase,2017,28
Kansas,Ford,2017,16
Kansas,Johnson,2017,40
Kansas,Leavenworth,2017,34
Kansas,Neosho,2017,38
Kansas,Sedgwick,2017,45
Kansas,Shawnee,2017,43
Kansas,Sherman,2017,15
Kansas,Sumner,2017,39
Kansas,Trego,2017,36
Kansas,Wyandotte,2017,49
Kentucky,Bell,2017,40
Kentucky,Boone,2017,38
Kentucky,Boyd,2017,47
Kentucky,Bullitt,2017,39
Kentucky,Campbell,2017,51
Kentucky,Carter,2017,38
Kentucky,Christian,2017,41
Kentucky,Daviess,2017,52
Kentucky,Edmonson,2017,47
Kentucky,Fayette,2017,44
Kentucky,Greenup,2017,36
Kentucky,Hancock,2017,40
Kentucky,Hardin,2017,51
Kentucky,Henderson,2017,52
Kentucky,Jefferson,2017,54
Kentucky,Jessamine,2017,40
Kentucky,Livingston,2017,40
Kentucky,Madison,2017,39
Kentucky,McCracken,2017,50
Kentucky,Morgan,2017,37
Kentucky,Oldham,2017,40
Kentucky,Perry,2017,47
Kentucky,Pike,2017,47
Kentucky,Pulaski,2017,40
Kentucky,Simpson,2017,40
Kentucky,Trigg,2017,37
Kentucky,Warren,2017,48
Kentucky,Washington,2017,38
Louisiana,Ascension,2017,34
Louisiana,Bossier,2017,42
Louisiana,Caddo,2017,39
Louisiana,Calcasieu,2017,54
Louisiana,East Baton Rouge,2017,52
Louisiana,Iberville,2017,40
Louisiana,Jefferson,2017,43
Louisiana,Lafayette,2017,45
Louisiana,Lafourche,2017,38
Louisiana,Livingston,2017,48
Louisiana,Orleans,2017,49
Louisiana,Ouachita,2017,35
Louisiana,Pointe Coupee,2017,32
Louisiana,Rapides,2017,41
Louisiana,St. Bernard,2017,43
Louisiana,St. James,2017,31
Louisiana,St. John the Baptist,2017,33
Louisiana,St. Martin,2017,36
Louisiana,St. Tammany,2017,41
Louisiana,Tangipahoa,2017,41
Louisiana,Terrebonne,2017,37
Louisiana,West Baton Rouge,2017,48
Maine,Androscoggin,2017,44
Maine,Aroostook,2017,40
Maine,Cumberland,2017,40
Maine,Franklin,2017,27
Maine,Hancock,2017,37
Maine,Kennebec,2017,31
Maine,Knox,2017,35
Maine,Oxford,2017,40
Maine,Penobscot,2017,34
Maine,Washington,2017,35
Maine,York,2017,37
Maryland,Anne Arundel,2017,41
Maryland,Baltimore,2017,43
Maryland,Baltimore (City),2017,46
Maryland,Calvert,2017,43
Maryland,Carroll,2017,41
Maryland,Cecil,2017,45
Maryland,Charles,2017,44
Maryland,Dorchester,2017,47
Maryland,Frederick,2017,42
Maryland,Garrett,2017,43
Maryland,Harford,2017,47
Maryland,Howard,2017,42
Maryland,Kent,2017,49
Maryland,Montgomery,2017,43
Maryland,Prince George's,2017,45
Maryland,Washington,2017,45
Massachusetts,Barnstable,2017,37
Massachusetts,Berkshire,2017,47
Massachusetts,Bristol,2017,42
Massachusetts,Dukes,2017,37
Massachusetts,Essex,2017,40
Massachusetts,Franklin,2017,37
Massachusetts,Hampden,2017,42
Massachusetts,Hampshire,2017,38
Massachusetts,Middlesex,2017,33
Massachusetts,Norfolk,2017,36
Massachusetts,Plymouth,2017,39
Massachusetts,Suffolk,2017,56
Massachusetts,Worcester,2017,40
Michigan,Allegan,2017,41
Michigan,Bay,2017,36
Michigan,Benzie,2017,39
Michigan,Berrien,2017,41
Michigan,Cass,2017,41
Michigan,Chippewa,2017,39
Michigan,Clinton,2017,38
Michigan,Genesee,2017,42
Michigan,Huron,2017,37
Michigan,Ingham,2017,42
Michigan,Kalamazoo,2017,44
Michigan,Kent,2017,44
Michigan,Keweenaw,2017,13
Michigan,Lenawee,2017,44
Michigan,Macomb,2017,42
Michigan,Manistee,2017,37
Michigan,Mason,2017,38
Michigan,Missaukee,2017,37
Michigan,Monroe,2017,38
Michigan,Muskegon,2017,39
Michigan,Oakland,2017,42
Michigan,Ottawa,2017,40
Michigan,Schoolcraft,2017,33
Michigan,St. Clair,2017,44
Michigan,Tuscola,2017,33
Michigan,Washtenaw,2017,46
Michigan,Wayne,2017,57
Michigan,Wexford,2017,35
Minnesota,Anoka,2017,43
Minnesota,Becker,2017,35
Minnesota,Beltrami,2017,27
Minnesota,Carlton,2017,31
Minnesota,Cook,2017,24
Minnesota,Crow Wing,2017,34
Minnesota,Dakota,2017,37
Minnesota,Goodhue,2017,34
Minnesota,Hennepin,2017,52
Minnesota,Lake,2017,30
Minnesota,Lyon,2017,35
Minnesota,Mille Lacs,2017,33
Minnesota,Olmsted,2017,42
Minnesota,Ramsey,2017,41
Minnesota,Saint Louis,2017,36
Minnesota,Scott,2017,34
Minnesota,Stearns,2017,37
Minnesota,Washington,2017,46
Minnesota,Winona,2017,22
Minnesota,Wright,2017,39
Mississippi,Bolivar,2017,36
Mississippi,DeSoto,2017,46
Mississippi,Forrest,2017,46
Mississippi,Grenada,2017,40
Mississippi,Hancock,2017,40
Mississippi,Harrison,2017,44
Mississippi,Hinds,2017,52
Mississippi,Jackson,2017,34
Mississippi,Lauderdale,2017,34
Mississippi,Lee,2017,37
Mississippi,Yalobusha,2017,32
Missouri,Andrew,2017,42
Missouri,Boone,2017,41
Missouri,Buchanan,2017,46
Missouri,Callaway,2017,40
Missouri,Cass,2017,43
Missouri,Cedar,2017,41
Missouri,Clay,2017,43
Missouri,Clinton,2017,42
Missouri,Greene,2017,44
Missouri,Jackson,2017,52
Missouri,Jasper,2017,36
Missouri,Jefferson,2017,42
Missouri,Lincoln,2017,42
Missouri,Monroe,2017,37
Missouri,Perry,2017,44
Missouri,Saint Charles,2017,44
Missouri,Saint Louis,2017,52
Missouri,Sainte Genevieve,2017,44
Missouri,St. Louis City,2017,52
Missouri,Stoddard,2017,32
Missouri,Taney,2017,39
Montana,Cascade,2017,38
Montana,Fergus,2017,42
Montana,Flathead,2017,42
Montana,Gallatin,2017,31
Montana,Lake,2017,9
Montana,Lewis and Clark,2017,47
Montana,Lincoln,2017,53
Montana,Missoula,2017,65
Montana,Phillips,2017,34
Montana,Powder River,2017,42
Montana,Powell,2017,9
Montana,Ravalli,2017,42
Montana,Richland,2017,39
Montana,Roosevelt,2017,15
Montana,Rosebud,2017,39
Montana,Sanders,2017,33
Montana,Sheridan,2017,17
Montana,Silver Bow,2017,46
Montana,Yellowstone,2017,33
Nebraska,Cass,2017,22
Nebraska,Douglas,2017,52
Nebraska,Hall,2017,31
Nebraska,Knox,2017,36
Nebraska,Lancaster,2017,37
Nebraska,Sarpy,2017,51
Nebraska,Scotts Bluff,2017,31
Nebraska,Thomas,2017,16
Nebraska,Washington,2017,35
Nevada,Carson City,2017,45
Nevada,Churchill,2017,43
Nevada,Clark,2017,61
Nevada,Douglas,2017,26
Nevada,Elko,2017,24
Nevada,Lyon,2017,42
Nevada,Nye,2017,19
Nevada,Washoe,2017,52
Nevada,White Pine,2017,44
New Hampshire,Belknap,2017,34
New Hampshire,Cheshire,2017,37
New Hampshire,Coos,2017,43
New Hampshire,Grafton,2017,38
New Hampshire,Hillsborough,2017,37
New Hampshire,Merrimack,2017,32
New Hampshire,Rockingham,2017,39
New Jersey,Atlantic,2017,41
New Jersey,Bergen,2017,45
New Jersey,Camden,2017,52
New Jersey,Cumberland,2017,42
New Jersey,Essex,2017,44
New Jersey,Gloucester,2017,39
New Jersey,Hudson,2017,51
New Jersey,Hunterdon,2017,44
New Jersey,Mercer,2017,46
New Jersey,Middlesex,2017,44
New Jersey,Monmouth,2017,31
New Jersey,Morris,2017,35
New Jersey,Ocean,2017,40
New Jersey,Passaic,2017,38
New Jersey,Union,2017,53
New Jersey,Warren,2017,42
New Mexico,Bernalillo,2017,53
New Mexico,Catron,2017,12
New Mexico,Chaves,2017,23
New Mexico,Dona Ana,2017,58
New Mexico,Eddy,2017,45
New Mexico,Lea,2017,50
New Mexico,Lincoln,2017,14
New Mexico,Los Alamos,2017,12
New Mexico,Luna,2017,19
New Mexico,Rio Arriba,2017,45
New Mexico,San Juan,2017,47
New Mexico,Sandoval,2017,44
New Mexico,Santa Fe,2017,44
New Mexico,Socorro,2017,13
New Mexico,Taos,2017,16
New Mexico,Valencia,2017,44
New York,Albany,2017,41
New York,Bronx,2017,44
New York,Chautauqua,2017,38
New York,Dutchess,2017,32
New York,Erie,2017,48
New York,Essex,2017,40
New York,Franklin,2017,26
New York,Hamilton,2017,34
New York,Herkimer,2017,31
New York,Jefferson,2017,34
New York,Kings,2017,38
New York,Monroe,2017,43
New York,Nassau,2017,32
New York,New York,2017,50
New York,Niagara,2017,35
New York,Oneida,2017,26
New York,Onondaga,2017,36
New York,Orange,2017,39
New York,Oswego,2017,34
New York,Putnam,2017,34
New York,Queens,2017,44
New York,Richmond,2017,44
New York,Rockland,2017,38
New York,Saratoga,2017,34
New York,Steuben,2017,35
New York,Suffolk,2017,42
New York,Tompkins,2017,35
New York,Wayne,2017,36
New York,Westchester,2017,38
North Carolina,Alexander,2017,38
North Carolina,Avery,2017,40
North Carolina,Buncombe,2017,43
North Carolina,Caldwell,2017,42
North Carolina,Carteret,2017,35
North Carolina,Caswell,2017,37
North Carolina,Catawba,2017,44
North Carolina,Cumberland,2017,48
North Carolina,Davidson,2017,46
North Carolina,Durham,2017,49
North Carolina,Edgecombe,2017,41
North Carolina,Forsyth,2017,47
North Carolina,Graham,2017,43
North Carolina,Granville,2017,43
North Carolina,Guilford,2017,45
North Carolina,Haywood,2017,44
North Carolina,Hyde,2017,24
North Carolina,Jackson,2017,45
North Carolina,Johnston,2017,46
North Carolina,Lee,2017,49
North Carolina,Lenoir,2017,35
North Carolina,Lincoln,2017,42
North Carolina,Macon,2017,33
North Carolina,Martin,2017,38
North Carolina,Mecklenburg,2017,53
North Carolina,Mitchell,2017,34
North Carolina,Montgomery,2017,41
North Carolina,New Hanover,2017,38
North Carolina,Person,2017,41
North Carolina,Pitt,2017,43
North Carolina,Rockingham,2017,42
North Carolina,Rowan,2017,38
North Carolina,Swain,2017,44
North Carolina,Union,2017,43
North Carolina,Wake,2017,52
North Carolina,Yancey,2017,44
North Dakota,Billings,2017,37
North Dakota,Burke,2017,36
North Dakota,Burleigh,2017,39
North Dakota,Cass,2017,44
North Dakota,Dunn,2017,37
North Dakota,McKenzie,2017,37
North Dakota,Mercer,2017,35
North Dakota,Oliver,2017,39
North Dakota,Stutsman,2017,10
North Dakota,Ward,2017,34
North Dakota,Williams,2017,37
Ohio,Adams,2017,30
Ohio,Allen,2017,38
Ohio,Ashtabula,2017,39
Ohio,Athens,2017,34
Ohio,Belmont,2017,16
Ohio,Butler,2017,43
Ohio,Clark,2017,47
Ohio,Clermont,2017,48
Ohio,Clinton,2017,42
Ohio,Columbiana,2017,14
Ohio,Cuyahoga,2017,51
Ohio,Delaware,2017,38
Ohio,Fayette,2017,35
Ohio,Franklin,2017,46
Ohio,Geauga,2017,43
Ohio,Greene,2017,44
Ohio,Hamilton,2017,55
Ohio,Jefferson,2017,56
Ohio,Knox,2017,38
Ohio,Lake,2017,43
Ohio,Lawrence,2017,40
Ohio,Licking,2017,39
Ohio,Lorain,2017,38
Ohio,Lucas,2017,46
Ohio,Madison,2017,41
Ohio,Mahoning,2017,44
Ohio,Medina,2017,44
Ohio,Miami,2017,40
Ohio,Montgomery,2017,44
Ohio,Noble,2017,38
Ohio,Portage,2017,40
Ohio,Preble,2017,44
Ohio,Scioto,2017,13
Ohio,Stark,2017,51
Ohio,Summit,2017,46
Ohio,Trumbull,2017,44
Ohio,Warren,2017,49
Ohio,Washington,2017,41
Ohio,Wood,2017,38
Oklahoma,Adair,2017,44
Oklahoma,Bryan,2017,39
Oklahoma,Caddo,2017,35
Oklahoma,Canadian,2017,38
Oklahoma,Carter,2017,43
Oklahoma,Cherokee,2017,39
Oklahoma,Choctaw,2017,38
Oklahoma,Cleveland,2017,47
Oklahoma,Comanche,2017,44
Oklahoma,Creek,2017,39
Oklahoma,Custer,2017,17
Oklahoma,Dewey,2017,43
Oklahoma,Grady,2017,8
Oklahoma,Jefferson,2017,41
Oklahoma,Kay,2017,53
Oklahoma,Lincoln,2017,27
Oklahoma,Love,2017,44
Oklahoma,Mayes,2017,38
Oklahoma,McClain,2017,39
Oklahoma,Muskogee,2017,20
Oklahoma,Oklahoma,2017,51
Oklahoma,Osage,2017,39
Oklahoma,Ottawa,2017,51
Oklahoma,Pittsburg,2017,44
Oklahoma,Sequoyah,2017,38
Oklahoma,Tulsa,2017,54
Oklahoma,Washington,2017,47
Oregon,Baker,2017,30
Oregon,Benton,2017,20
Oregon,Clackamas,2017,33
Oregon,Columbia,2017,29
Oregon,Crook,2017,35
Oregon,Deschutes,2017,27
Oregon,Douglas,2017,29
Oregon,Grant,2017,42
Oregon,Harney,2017,43
Oregon,Jackson,2017,45
Oregon,Jefferson,2017,37
Oregon,Josephine,2017,42
Oregon,Klamath,2017,39
Oregon,Lake,2017,29
Oregon,Lane,2017,46
Oregon,Linn,2017,32
Oregon,Marion,2017,33
Oregon,Multnomah,2017,38
Oregon,Umatilla,2017,44
Oregon,Union,2017,31
Oregon,Wallowa,2017,27
Oregon,Wasco,2017,39
Oregon,Washington,2017,37
Pennsylvania,Adams,2017,45
Pennsylvania,Allegheny,2017,58
Pennsylvania,Armstrong,2017,50
Pennsylvania,Beaver,2017,54
Pennsylvania,Berks,2017,49
Pennsylvania,Blair,2017,45
Pennsylvania,Bradford,2017,42
Pennsylvania,Bucks,2017,34
Pennsylvania,Cambria,2017,55
Pennsylvania,Centre,2017,51
Pennsylvania,Chester,2017,54
Pennsylvania,Clearfield,2017,36
Pennsylvania,Cumberland,2017,43
Pennsylvania,Dauphin,2017,47
Pennsylvania,Delaware,2017,52
Pennsylvania,Elk,2017,35
Pennsylvania,Erie,2017,43
Pennsylvania,Franklin,2017,33
Pennsylvania,Greene,2017,42
Pennsylvania,Indiana,2017,38
Pennsylvania,Lackawanna,2017,45
Pennsylvania,Lancaster,2017,55
Pennsylvania,Lawrence,2017,34
Pennsylvania,Lebanon,2017,56
Pennsylvania,Lehigh,2017,44
Pennsylvania,Luzerne,2017,33
Pennsylvania,Lycoming,2017,33
Pennsylvania,Mercer,2017,55
Pennsylvania,Monroe,2017,42
Pennsylvania,Montgomery,2017,47
Pennsylvania,Northampton,2017,56
Pennsylvania,Philadelphia,2017,56
Pennsylvania,Somerset,2017,36
Pennsylvania,Tioga,2017,53
Pennsylvania,Washington,2017,55
Pennsylvania,Westmoreland,2017,55
Pennsylvania,York,2017,47
Puerto Rico,Adjuntas,2017,37
Puerto Rico,Bayamon,2017,60
Puerto Rico,Caguas,2017,24
Puerto Rico,Catano,2017,33
Puerto Rico,Fajardo,2017,37
Puerto Rico,Guayama,2017,37
Puerto Rico,Guayanilla,2017,32
Puerto Rico,Guaynabo,2017,11
Puerto Rico,Juncos,2017,5
Puerto Rico,Ponce,2017,31
Puerto Rico,San Juan,2017,8
Rhode Island,Kent,2017,32
Rhode Island,Providence,2017,45
Rhode Island,Washington,2017,35
South Carolina,Abbeville,2017,25
South Carolina,Aiken,2017,38
South Carolina,Anderson,2017,37
South Carolina,Berkeley,2017,33
South Carolina,Charleston,2017,44
South Carolina,Chesterfield,2017,40
South Carolina,Colleton,2017,41
South Carolina,Darlington,2017,39
South Carolina,Edgefield,2017,44
South Carolina,Florence,2017,38
South Carolina,Georgetown,2017,15
South Carolina,Greenville,2017,49
South Carolina,Horry,2017,32
South Carolina,Lexington,2017,44
South Carolina,Oconee,2017,39
South Carolina,Pickens,2017,41
South Carolina,Richland,2017,44
South Carolina,Spartanburg,2017,48
South Carolina,York,2017,38
South Dakota,Brookings,2017,36
South Dakota,Brown,2017,31
South Dakota,Codington,2017,39
South Dakota,Custer,2017,42
South Dakota,Hughes,2017,16
South Dakota,Jackson,2017,41
South Dakota,Meade,2017,30
South Dakota,Minnehaha,2017,38
South Dakota,Pennington,2017,37
South Dakota,Union,2017,41
Tennessee,Anderson,2017,40
Tennessee,Blount,2017,49
Tennessee,Claiborne,2017,36
Tennessee,Davidson,2017,53
Tennessee,DeKalb,2017,36
Tennessee,Dyer,2017,39
Tennessee,Hamilton,2017,51
Tennessee,Jefferson,2017,43
Tennessee,Knox,2017,41
Tennessee,Lawrence,2017,34
Tennessee,Loudon,2017,41
Tennessee,Madison,2017,36
Tennessee,Maury,2017,40
Tennessee,McMinn,2017,43
Tennessee,Montgomery,2017,41
Tennessee,Putnam,2017,42
Tennessee,Roane,2017,41
Tennessee,Sevier,2017,44
Tennessee,Shelby,2017,46
Tennessee,Sullivan,2017,45
Tennessee,Sumner,2017,44
Tennessee,Williamson,2017,40
Tennessee,Wilson,2017,39
Texas,Bell,2017,40
Texas,Bexar,2017,50
Texas,Bowie,2017,49
Texas,Brazoria,2017,37
Texas,Brewster,2017,42
Texas,Cameron,2017,42
Texas,Collin,2017,39
Texas,Culberson,2017,22
Texas,Dallas,2017,52
Texas,Denton,2017,46
Texas,Ector,2017,35
Texas,El Paso,2017,56
Texas,Ellis,2017,50
Texas,Fayette,2017,33
Texas,Galveston,2017,41
Texas,Gregg,2017,35
Texas,Harris,2017,54
Texas,Harrison,2017,46
Texas,Hidalgo,2017,47
Texas,Hood,2017,36
Texas,Hunt,2017,35
Texas,Jefferson,2017,47
Texas,Johnson,2017,41
Texas,Kaufman,2017,44
Texas,Kleberg,2017,43
Texas,Lubbock,2017,33
Texas,Maverick,2017,39
Texas,McLennan,2017,39
Texas,Montgomery,2017,46
Texas,Navarro,2017,46
Texas,Nueces,2017,45
Texas,Orange,2017,43
Texas,Parker,2017,37
Texas,Polk,2017,31
Texas,Potter,2017,28
Texas,Randall,2017,43
Texas,Rockwall,2017,35
Texas,Smith,2017,37
Texas,Tarrant,2017,51
Texas,Travis,2017,50
Texas,Victoria,2017,33
Texas,Webb,2017,49
Utah,Box Elder,2017,48
Utah,Cache,2017,47
Utah,Carbon,2017,45
Utah,Davis,2017,51
Utah,Duchesne,2017,45
Utah,Garfield,2017,44
Utah,Salt Lake,2017,60
Utah,San Juan,2017,44
Utah,Tooele,2017,48
Utah,Uintah,2017,49
Utah,Utah,2017,53
Utah,Washington,2017,45
Utah,Wayne,2017,10
Utah,Weber,2017,51
Vermont,Bennington,2017,37
Vermont,Chittenden,2017,37
Vermont,Rutland,2017,40
Vermont,Windham,2017,14
Virgin Islands,St Croix,2017,26
Virgin Islands,St John,2017,27
