State,County,Year,Median_AQI
New Hampshire,Merrimack,2025,38
New Hampshire,Rockingham,2025,40
New Jersey,Atlantic,2025,35
New Jersey,Bergen,2025,36
New Jersey,Camden,2025,34
New Jersey,Cumberland,2025,34
New Jersey,Gloucester,2025,38
New Jersey,Hudson,2025,37
New Jersey,Hunterdon,2025,34
New Jersey,Mercer,2025,37
New Jersey,Middlesex,2025,31
New Jersey,Monmouth,2025,35
New Jersey,Morris,2025,36
New Jersey,Ocean,2025,41
New Jersey,Passaic,2025,39
New Jersey,Union,2025,32
New Jersey,Warren,2025,34
New Mexico,Bernalillo,2025,58
New Mexico,Dona Ana,2025,49
New Mexico,Eddy,2025,45
New Mexico,Lea,2025,40
New Mexico,Luna,2025,19
New Mexico,Rio Arriba,2025,44
New Mexico,San Juan,2025,45
New Mexico,Sandoval,2025,40
New Mexico,Santa Fe,2025,43
New Mexico,Taos,2025,13
New Mexico,Valencia,2025,42
New York,Albany,2025,26
New York,Bronx,2025,31
New York,Chautauqua,2025,37
New York,Dutchess,2025,37
New York,Erie,2025,37
New York,Essex,2025,42
New York,Hamilton,2025,37
New York,Jefferson,2025,37
New York,Kings,2025,39
New York,Monroe,2025,34
New York,New York,2025,35
New York,Niagara,2025,35
New York,Oneida,2025,32
New York,Onondaga,2025,38
New York,Orange,2025,30
New York,Oswego,2025,36
New York,Putnam,2025,37
New York,Queens,2025,40
New York,Richmond,2025,40
New York,Rockland,2025,39
New York,Saratoga,2025,37
New York,Steuben,2025,38
New York,Suffolk,2025,39
New York,Tompkins,2025,38
New York,Wayne,2025,36
New York,Westchester,2025,40
North Carolina,Alexander,2025,44
North Carolina,Avery,2025,45
North Carolina,Buncombe,2025,43
North Carolina,Caldwell,2025,43
North Carolina,Carteret,2025,39
North Carolina,Caswell,2025,44
North Carolina,Catawba,2025,41
North Carolina,Cumberland,2025,44
North Carolina,Davidson,2025,49
North Carolina,Durham,2025,42
North Carolina,Edgecombe,2025,32
North Carolina,Forsyth,2025,47
North Carolina,Graham,2025,47
North Carolina,Granville,2025,42
North Carolina,Guilford,2025,38
North Carolina,Haywood,2025,47
North Carolina,Johnston,2025,36
North Carolina,Lenoir,2025,42
North Carolina,Lincoln,2025,45
North Carolina,Macon,2025,39
North Carolina,Martin,2025,13
North Carolina,Mecklenburg,2025,51
North Carolina,Mitchell,2025,35
North Carolina,Montgomery,2025,40
North Carolina,New Hanover,2025,43
North Carolina,Northampton,2025,29
North Carolina,Person,2025,44
North Carolina,Pitt,2025,32
North Carolina,Rockingham,2025,44
North Carolina,Rowan,2025,42
North Carolina,Swain,2025,33
North Carolina,Union,2025,44
North Carolina,Wake,2025,40
North Dakota,Billings,2025,37
North Dakota,Burke,2025,37
North Dakota,Burleigh,2025,36
North Dakota,Cass,2025,35
North Dakota,Dunn,2025,37
North Dakota,McKenzie,2025,37
North Dakota,Mercer,2025,36
North Dakota,Oliver,2025,37
North Dakota,Ward,2025,35
Ohio,Allen,2025,38
Ohio,Ashtabula,2025,42
Ohio,Athens,2025,26
Ohio,Belmont,2025,38
Ohio,Butler,2025,52
Ohio,Clark,2025,42
Ohio,Clermont,2025,41
Ohio,Clinton,2025,41
Ohio,Columbiana,2025,9
Ohio,Cuyahoga,2025,48
Ohio,Delaware,2025,39
Ohio,Franklin,2025,48
Ohio,Geauga,2025,42
Ohio,Greene,2025,40
Ohio,Hamilton,2025,51
Ohio,Jefferson,2025,44
Ohio,Knox,2025,38
Ohio,Lake,2025,41
Ohio,Lawrence,2025,42
Ohio,Licking,2025,40
Ohio,Lorain,2025,39
Ohio,Lucas,2025,48
Ohio,Madison,2025,41
Ohio,Mahoning,2025,41
Ohio,Medina,2025,41
Ohio,Miami,2025,40
Ohio,Montgomery,2025,41
Ohio,Noble,2025,38
Ohio,Portage,2025,41
Ohio,Preble,2025,41
Ohio,Scioto,2025,38
Ohio,Stark,2025,45
Ohio,Summit,2025,42
Ohio,Trumbull,2025,44
Ohio,Warren,2025,42
Ohio,Washington,2025,41
Ohio,Wood,2025,38
Oklahoma,Adair,2025,49
Oklahoma,Canadian,2025,44
Oklahoma,Carter,2025,25
Oklahoma,Cleveland,2025,45
Oklahoma,Comanche,2025,44
Oklahoma,Creek,2025,44
Oklahoma,Dewey,2025,46
Oklahoma,Kay,2025,33
Oklahoma,Kiowa,2025,44
Oklahoma,Love,2025,45
Oklahoma,Mayes,2025,42
Oklahoma,McClain,2025,43
Oklahoma,Oklahoma,2025,50
Oklahoma,Osage,2025,44
Oklahoma,Ottawa,2025,45
Oklahoma,Pittsburg,2025,47
Oklahoma,Sequoyah,2025,43
Oklahoma,Tulsa,2025,50
Oklahoma,Washington,2025,43
Oregon,Baker,2025,33
Oregon,Clackamas,2025,22
Oregon,Columbia,2025,20
Oregon,Crook,2025,39
Oregon,Deschutes,2025,23
Oregon,Grant,2025,54
Oregon,Harney,2025,52
Oregon,Jackson,2025,47
Oregon,Jefferson,2025,32
Oregon,Josephine,2025,49
Oregon,Klamath,2025,50
Oregon,Lake,2025,29
Oregon,Lane,2025,53
Oregon,Linn,2025,35
Oregon,Marion,2025,29
Oregon,Multnomah,2025,38
Oregon,Umatilla,2025,36
Oregon,Union,2025,27
Oregon,Wallowa,2025,33
Oregon,Wasco,2025,27
Oregon,Washington,2025,36
Pennsylvania,Adams,2025,44
Pennsylvania,Allegheny,2025,48
Pennsylvania,Armstrong,2025,37
Pennsylvania,Beaver,2025,43
Pennsylvania,Berks,2025,39
Pennsylvania,Blair,2025,38
Pennsylvania,Bradford,2025,35
Pennsylvania,Bucks,2025,31
Pennsylvania,Cambria,2025,36
Pennsylvania,Centre,2025,42
Pennsylvania,Chester,2025,39
Pennsylvania,Cumberland,2025,34
Pennsylvania,Dauphin,2025,42
Pennsylvania,Delaware,2025,42
Pennsylvania,Elk,2025,38
Pennsylvania,Erie,2025,36
Pennsylvania,Fayette,2025,35
Pennsylvania,Franklin,2025,35
Pennsylvania,Greene,2025,37
Pennsylvania,Indiana,2025,37
Pennsylvania,Lackawanna,2025,37
Pennsylvania,Lancaster,2025,43
Pennsylvania,Lebanon,2025,41
Pennsylvania,Lehigh,2025,38
Pennsylvania,Lycoming,2025,39
Pennsylvania,Mercer,2025,40
Pennsylvania,Monroe,2025,34
Pennsylvania,Montgomery,2025,39
Pennsylvania,Northampton,2025,36
Pennsylvania,Philadelphia,2025,50
Pennsylvania,Somerset,2025,37
Pennsylvania,Susquehanna,2025,21
Pennsylvania,Tioga,2025,36
Pennsylvania,Washington,2025,39
Pennsylvania,Westmoreland,2025,34
Pennsylvania,Wyoming,2025,22
Pennsylvania,York,2025,41
Puerto Rico,Bayamon,2025,28
Puerto Rico,Caguas,2025,5
Puerto Rico,Catano,2025,42
Puerto Rico,Fajardo,2025,26
Puerto Rico,Guayama,2025,16
Puerto Rico,Guaynabo,2025,28
Puerto Rico,Mayagnez,2025,12
Puerto Rico,Ponce,2025,26
Rhode Island,Kent,2025,35
Rhode Island,Providence,2025,39
Rhode Island,Washington,2025,40
South Carolina,Aiken,2025,43
South Carolina,Anderson,2025,42
South Carolina,Berkeley,2025,43
South Carolina,Charleston,2025,49
South Carolina,Chesterfield,2025,46
South Carolina,Darlington,2025,46
South Carolina,Edgefield,2025,45
South Carolina,Florence,2025,44
South Carolina,Greenville,2025,49
South Carolina,Horry,2025,45
South Carolina,Richland,2025,48
South Carolina,Spartanburg,2025,49
South Carolina,York,2025,40
South Dakota,Brookings,2025,41
South Dakota,Brown,2025,25
South Dakota,Clay,2025,34
South Dakota,Codington,2025,29
South Dakota,Custer,2025,46
South Dakota,Hughes,2025,13
South Dakota,Jackson,2025,43
South Dakota,Meade,2025,44
South Dakota,Minnehaha,2025,34
South Dakota,Pennington,2025,31
Tennessee,Anderson,2025,44
Tennessee,Blount,2025,46
Tennessee,Claiborne,2025,36
Tennessee,Davidson,2025,50
Tennessee,DeKalb,2025,37
Tennessee,Dyer,2025,31
Tennessee,Hamilton,2025,44
Tennessee,Jefferson,2025,44
Tennessee,Knox,2025,46
Tennessee,Lawrence,2025,32
Tennessee,Loudon,2025,39
Tennessee,Madison,2025,29
Tennessee,Maury,2025,33
Tennessee,McMinn,2025,36
Tennessee,Montgomery,2025,28
Tennessee,Putnam,2025,29
Tennessee,Roane,2025,28
Tennessee,Sevier,2025,43
Tennessee,Sullivan,2025,35
Tennessee,Sumner,2025,44
Tennessee,Williamson,2025,45
Tennessee,Wilson,2025,44
Texas,Atascosa,2025,39
Texas,Bell,2025,44
Texas,Bexar,2025,49
Texas,Bowie,2025,36
Texas,Brazoria,2025,36
Texas,Brazos,2025,42
Texas,Brewster,2025,44
Texas,Cameron,2025,53
Texas,Collin,2025,32
Texas,Dallas,2025,50
Texas,Denton,2025,41
Texas,Ector,2025,45
Texas,El Paso,2025,77
Texas,Ellis,2025,32
Texas,Galveston,2025,41
Texas,Gregg,2025,36
Texas,Harris,2025,61
Texas,Harrison,2025,41
Texas,Hidalgo,2025,53
Texas,Hood,2025,35
Texas,Hunt,2025,33
Texas,Jefferson,2025,53
Texas,Johnson,2025,34
Texas,Karnes,2025,7
Texas,Kaufman,2025,43
Texas,Kleberg,2025,41
Texas,Lubbock,2025,17
Texas,Maverick,2025,29
Texas,McLennan,2025,51
Texas,Montgomery,2025,53
Texas,Navarro,2025,44
Texas,Nueces,2025,51
Texas,Orange,2025,44
Texas,Parker,2025,35
Texas,Polk,2025,34
Texas,Potter,2025,4
Texas,Randall,2025,36
Texas,Rockwall,2025,31
Texas,Smith,2025,35
Texas,Tarrant,2025,53
Texas,Travis,2025,52
Texas,Victoria,2025,35
Texas,Webb,2025,44
Texas,Wilson,2025,8
Utah,Box Elder,2025,46
Utah,Cache,2025,45
Utah,Carbon,2025,46
Utah,Davis,2025,47
Utah,Duchesne,2025,48
Utah,Grand,2025,47
Utah,Iron,2025,45
Utah,Salt Lake,2025,54
Utah,San Juan,2025,43
Utah,Tooele,2025,44
Utah,Uintah,2025,48
Utah,Utah,2025,49
Utah,Wasatch,2025,48
Utah,Washington,2025,46
Utah,Weber,2025,46
Vermont,Bennington,2025,38
Vermont,Chittenden,2025,40
Vermont,Rutland,2025,39
Virginia,Albemarle,2025,41
Virginia,Arlington,2025,38
Virginia,Bristol City,2025,36
Virginia,Caroline,2025,40
Virginia,Carroll,2025,8
Virginia,Charles,2025,37
Virginia,Chesterfield,2025,42
Virginia,Fairfax,2025,44
Virginia,Fauquier,2025,38
Virginia,Frederick,2025,41
Virginia,Giles,2025,41
Virginia,Hampton City,2025,42
Virginia,Hanover,2025,41
Virginia,Henrico,2025,41
Virginia,Hopewell City,2025,6
Virginia,Loudoun,2025,42
Virginia,Lynchburg City,2025,27
Virginia,Madison,2025,40
Virginia,Norfolk City,2025,34
Virginia,Prince Edward,2025,40
Virginia,Prince William,2025,37
Virginia,Richmond City,2025,36
Virginia,Roanoke,2025,40
Virginia,Rockbridge,2025,40
Virginia,Rockingham,2025,41
Virginia,Salem City,2025,28
Virginia,Stafford,2025,37
Virginia,Suffolk City,2025,41
Virginia,Virginia Beach City,2025,34
Virginia,Wythe,2025,42
Washington,Adams,2025,14
Washington,Asotin,2025,41
Washington,Benton,2025,20
Washington,Chelan,2025,37
Washington,Clallam,2025,43
Washington,Clark,2025,29
Washington,Columbia,2025,36
Washington,Cowlitz,2025,27
Washington,Franklin,2025,22
Washington,Garfield,2025,17
Washington,Grant,2025,26
Washington,Grays Harbor,2025,19
Washington,Jefferson,2025,21
Washington,King,2025,43
Washington,Kitsap,2025,21
Washington,Kittitas,2025,31
Washington,Lewis,2025,23
Washington,Mason,2025,27
Washington,Okanogan,2025,52
Washington,Pacific,2025,13
Washington,Pierce,2025,46
Washington,Skagit,2025,18
Washington,Snohomish,2025,53
Washington,Spokane,2025,38
Washington,Stevens,2025,38
Washington,Thurston,2025,17
Washington,Walla Walla,2025,27
Washington,Whatcom,2025,23
Washington,Whitman,2025,16
Washington,Yakima,2025,41
West Virginia,Berkeley,2025,43
West Virginia,Brooke,2025,36
West Virginia,Cabell,2025,39
West Virginia,Greenbrier,2025,44
West Virginia,Hancock,2025,35
West Virginia,Harrison,2025,29
West Virginia,Kanawha,2025,40
West Virginia,Marion,2025,31
West Virginia,Marshall,2025,51
West Virginia,Monongalia,2025,43
West Virginia,Ohio,2025,41
West Virginia,Tucker,2025,38
West Virginia,Wood,2025,40
Wisconsin,Ashland,2025,37
Wisconsin,Brown,2025,27
Wisconsin,Columbia,2025,42
Wisconsin,Dane,2025,36
Wisconsin,Dodge,2025,37
Wisconsin,Eau Claire,2025,29
Wisconsin,Fond du Lac,2025,40
Wisconsin,Forest,2025,39
Wisconsin,Grant,2025,42
Wisconsin,Jackson,2025,27
Wisconsin,Jefferson,2025,40
Wisconsin,Kenosha,2025,34
Wisconsin,Kewaunee,2025,42
Wisconsin,La Crosse,2025,39
Wisconsin,Manitowoc,2025,40
Wisconsin,Marathon,2025,24
Wisconsin,Milwaukee,2025,37
Wisconsin,Monroe,2025,23
