State,County,Year,Median_AQI
California,Riverside,2016,83
California,Sacramento,2016,55
California,San Benito,2016,39
California,San Bernardino,2016,84
California,San Diego,2016,68
California,San Francisco,2016,41
California,San Joaquin,2016,60
California,San Luis Obispo,2016,55
California,San Mateo,2016,47
California,Santa Barbara,2016,50
California,Santa Clara,2016,50
California,Santa Cruz,2016,35
California,Shasta,2016,41
California,Siskiyou,2016,27
California,Solano,2016,47
California,Sonoma,2016,34
California,Stanislaus,2016,59
California,Sutter,2016,58
California,Tehama,2016,45
California,Trinity,2016,51
California,Tulare,2016,77
California,Tuolumne,2016,44
California,Ventura,2016,56
California,Yolo,2016,43
Colorado,Adams,2016,46
Colorado,Alamosa,2016,18
Colorado,Arapahoe,2016,44
Colorado,Archuleta,2016,17
Colorado,Boulder,2016,39
Colorado,Chaffee,2016,47
Colorado,Clear Creek,2016,47
Colorado,Delta,2016,16
Colorado,Denver,2016,54
Colorado,Douglas,2016,44
Colorado,El Paso,2016,46
Colorado,Fremont,2016,14
Colorado,Garfield,2016,47
Colorado,Grand,2016,44
Colorado,Gunnison,2016,44
Colorado,Jackson,2016,8
Colorado,Jefferson,2016,46
Colorado,La Plata,2016,47
Colorado,Larimer,2016,51
Colorado,Mesa,2016,47
Colorado,Moffat,2016,41
Colorado,Montezuma,2016,44
Colorado,Montrose,2016,40
Colorado,Park,2016,47
Colorado,Pitkin,2016,12
Colorado,Prowers,2016,17
Colorado,Pueblo,2016,26
Colorado,Rio Blanco,2016,44
Colorado,Routt,2016,15
Colorado,San Juan,2016,8
Colorado,San Miguel,2016,44
Colorado,Weld,2016,49
Connecticut,Fairfield,2016,52
Connecticut,Hartford,2016,47
Connecticut,Litchfield,2016,39
Connecticut,Middlesex,2016,44
Connecticut,New Haven,2016,47
Connecticut,New London,2016,38
Connecticut,Tolland,2016,41
Connecticut,Windham,2016,35
Country Of Mexico,BAJA CALIFORNIA NORTE,2016,67
Delaware,Kent,2016,42
Delaware,New Castle,2016,52
Delaware,Sussex,2016,43
District Of Columbia,District of Columbia,2016,53
Florida,Alachua,2016,42
Florida,Baker,2016,34
Florida,Bay,2016,43
Florida,Brevard,2016,42
Florida,Broward,2016,47
Florida,Citrus,2016,45
Florida,Collier,2016,43
Florida,Columbia,2016,43
Florida,Duval,2016,48
Florida,Escambia,2016,44
Florida,Flagler,2016,35
Florida,Hamilton,2016,44
Florida,Highlands,2016,33
Florida,Hillsborough,2016,51
Florida,Holmes,2016,46
Florida,Indian River,2016,39
Florida,Lake,2016,37
Florida,Lee,2016,42
Florida,Leon,2016,48
Florida,Liberty,2016,33
Florida,Manatee,2016,36
Florida,Marion,2016,43
Florida,Martin,2016,41
Florida,Miami-Dade,2016,52
Florida,Nassau,2016,45
Florida,Okaloosa,2016,36
Florida,Orange,2016,47
Florida,Osceola,2016,35
Florida,Palm Beach,2016,47
Florida,Pasco,2016,37
Florida,Pinellas,2016,45
Florida,Polk,2016,44
Florida,Putnam,2016,14
Florida,Santa Rosa,2016,43
Florida,Sarasota,2016,47
Florida,Seminole,2016,38
Florida,St. Lucie,2016,37
Florida,Volusia,2016,42
Florida,Wakulla,2016,41
Georgia,Bibb,2016,50
Georgia,Charlton,2016,31
Georgia,Chatham,2016,44
Georgia,Chattooga,2016,42
Georgia,Clarke,2016,44
Georgia,Clayton,2016,46
Georgia,Cobb,2016,50
Georgia,Coffee,2016,41
Georgia,Columbia,2016,40
Georgia,Coweta,2016,43
Georgia,Dawson,2016,42
Georgia,DeKalb,2016,57
Georgia,Dougherty,2016,48
Georgia,Douglas,2016,43
Georgia,Floyd,2016,49
Georgia,Fulton,2016,55
Georgia,Glynn,2016,41
Georgia,Gwinnett,2016,46
Georgia,Hall,2016,40
Georgia,Henry,2016,44
Georgia,Houston,2016,44
Georgia,Lowndes,2016,43
Georgia,Murray,2016,43
Georgia,Muscogee,2016,44
Georgia,Paulding,2016,52
Georgia,Pike,2016,40
Georgia,Richmond,2016,46
Georgia,Rockdale,2016,44
Georgia,Sumter,2016,39
Georgia,Walker,2016,51
Georgia,Washington,2016,38
Georgia,Wilkinson,2016,44
Hawaii,Hawaii,2016,66
Hawaii,Honolulu,2016,32
Hawaii,Kauai,2016,17
Hawaii,Maui,2016,28
Idaho,Ada,2016,41
Idaho,Bannock,2016,36
Idaho,Benewah,2016,43
Idaho,Blaine,2016,10
Idaho,Boise,2016,38
Idaho,Bonner,2016,27
Idaho,Bonneville,2016,35
Idaho,Butte,2016,39
Idaho,Canyon,2016,50
Idaho,Custer,2016,11
Idaho,Franklin,2016,34
Idaho,Idaho,2016,39
Idaho,Jerome,2016,17
Idaho,Kootenai,2016,29
Idaho,Latah,2016,10
Idaho,Lemhi,2016,51
Idaho,Nez Perce,2016,31
Idaho,Shoshone,2016,47
Idaho,Twin Falls,2016,22
Idaho,Valley,2016,17
Illinois,Adams,2016,36
Illinois,Champaign,2016,43
Illinois,Clark,2016,38
Illinois,Cook,2016,56
Illinois,DuPage,2016,42
Illinois,Effingham,2016,39
Illinois,Hamilton,2016,42
Illinois,Jersey,2016,44
Illinois,Jo Daviess,2016,33
Illinois,Kane,2016,36
Illinois,Lake,2016,34
Illinois,Macon,2016,49
Illinois,Macoupin,2016,39
Illinois,Madison,2016,51
Illinois,McHenry,2016,44
Illinois,McLean,2016,39
Illinois,Peoria,2016,48
Illinois,Randolph,2016,42
Illinois,Rock Island,2016,34
Illinois,Saint Clair,2016,44
Illinois,Sangamon,2016,36
Illinois,Will,2016,48
Illinois,Winnebago,2016,36
Indiana,Allen,2016,48
Indiana,Bartholomew,2016,47
Indiana,Boone,2016,40
Indiana,Brown,2016,36
Indiana,Carroll,2016,39
Indiana,Clark,2016,49
Indiana,Delaware,2016,42
Indiana,Dubois,2016,44
Indiana,Elkhart,2016,48
Indiana,Floyd,2016,44
Indiana,Greene,2016,42
Indiana,Hamilton,2016,49
Indiana,Hendricks,2016,40
Indiana,Henry,2016,37
Indiana,Howard,2016,48
Indiana,Huntington,2016,37
Indiana,Jackson,2016,40
Indiana,Johnson,2016,38
Indiana,Knox,2016,35
Indiana,LaPorte,2016,39
Indiana,Lake,2016,51
Indiana,Madison,2016,44
Indiana,Marion,2016,55
Indiana,Monroe,2016,34
Indiana,Morgan,2016,39
Indiana,Perry,2016,41
Indiana,Porter,2016,44
Indiana,Posey,2016,39
Indiana,Shelby,2016,39
Indiana,Spencer,2016,43
Indiana,St. Joseph,2016,51
Indiana,Tippecanoe,2016,40
Indiana,Vanderburgh,2016,47
Indiana,Vigo,2016,51
Indiana,Wabash,2016,35
Indiana,Warrick,2016,42
Indiana,Whitley,2016,40
Iowa,Black Hawk,2016,51
Iowa,Bremer,2016,33
Iowa,Cerro Gordo,2016,15
Iowa,Clinton,2016,57
Iowa,Delaware,2016,31
Iowa,Harrison,2016,37
Iowa,Johnson,2016,44
Iowa,Lee,2016,42
Iowa,Linn,2016,47
Iowa,Montgomery,2016,44
Iowa,Muscatine,2016,49
Iowa,Palo Alto,2016,42
Iowa,Polk,2016,44
Iowa,Pottawattamie,2016,36
Iowa,Scott,2016,60
Iowa,Story,2016,35
Iowa,Van Buren,2016,51
Iowa,Warren,2016,33
Iowa,Woodbury,2016,36
Kansas,Chase,2016,24
Kansas,Ford,2016,16
Kansas,Johnson,2016,37
Kansas,Leavenworth,2016,35
Kansas,Neosho,2016,37
Kansas,Sedgwick,2016,43
Kansas,Shawnee,2016,37
Kansas,Sherman,2016,20
Kansas,Sumner,2016,38
Kansas,Trego,2016,39
Kansas,Wyandotte,2016,47
Kentucky,Bell,2016,39
Kentucky,Boone,2016,38
Kentucky,Boyd,2016,51
Kentucky,Bullitt,2016,39
Kentucky,Campbell,2016,52
Kentucky,Carter,2016,38
Kentucky,Christian,2016,41
Kentucky,Daviess,2016,54
Kentucky,Edmonson,2016,37
Kentucky,Fayette,2016,43
Kentucky,Greenup,2016,37
Kentucky,Hancock,2016,39
Kentucky,Hardin,2016,52
Kentucky,Henderson,2016,52
Kentucky,Jefferson,2016,54
Kentucky,Jessamine,2016,41
Kentucky,Livingston,2016,39
Kentucky,Madison,2016,39
Kentucky,McCracken,2016,53
Kentucky,Morgan,2016,37
Kentucky,Oldham,2016,41
Kentucky,Perry,2016,51
Kentucky,Pike,2016,49
Kentucky,Pulaski,2016,41
Kentucky,Simpson,2016,40
Kentucky,Trigg,2016,36
Kentucky,Warren,2016,49
Kentucky,Washington,2016,38
Louisiana,Ascension,2016,36
Louisiana,Bossier,2016,44
Louisiana,Caddo,2016,38
Louisiana,Calcasieu,2016,53
Louisiana,East Baton Rouge,2016,55
Louisiana,Iberville,2016,40
Louisiana,Jefferson,2016,42
Louisiana,Lafayette,2016,44
Louisiana,Lafourche,2016,39
Louisiana,Livingston,2016,51
Louisiana,Orleans,2016,51
Louisiana,Ouachita,2016,37
Louisiana,Pointe Coupee,2016,33
Louisiana,Rapides,2016,45
Louisiana,St. Bernard,2016,46
Louisiana,St. James,2016,31
Louisiana,St. John the Baptist,2016,35
Louisiana,St. Martin,2016,39
Louisiana,St. Tammany,2016,41
Louisiana,Tangipahoa,2016,37
Louisiana,Terrebonne,2016,37
Louisiana,West Baton Rouge,2016,47
Maine,Androscoggin,2016,35
Maine,Aroostook,2016,39
Maine,Cumberland,2016,39
Maine,Franklin,2016,21
Maine,Hancock,2016,38
Maine,Kennebec,2016,31
Maine,Knox,2016,33
Maine,Oxford,2016,35
Maine,Penobscot,2016,42
Maine,Washington,2016,32
Maine,York,2016,38
Maryland,Anne Arundel,2016,44
Maryland,Baltimore,2016,48
Maryland,Baltimore (City),2016,49
Maryland,Calvert,2016,42
Maryland,Carroll,2016,42
Maryland,Cecil,2016,47
Maryland,Charles,2016,42
Maryland,Dorchester,2016,45
Maryland,Frederick,2016,43
Maryland,Garrett,2016,42
Maryland,Harford,2016,48
Maryland,Howard,2016,48
Maryland,Kent,2016,42
Maryland,Montgomery,2016,42
Maryland,Prince George's,2016,48
Maryland,Washington,2016,47
Massachusetts,Barnstable,2016,36
Massachusetts,Berkshire,2016,36
Massachusetts,Bristol,2016,37
Massachusetts,Dukes,2016,36
Massachusetts,Essex,2016,39
Massachusetts,Franklin,2016,38
Massachusetts,Hampden,2016,41
Massachusetts,Hampshire,2016,38
Massachusetts,Middlesex,2016,33
Massachusetts,Norfolk,2016,37
Massachusetts,Plymouth,2016,39
Massachusetts,Suffolk,2016,51
Massachusetts,Worcester,2016,41
Michigan,Allegan,2016,43
Michigan,Bay,2016,37
Michigan,Benzie,2016,38
Michigan,Berrien,2016,43
Michigan,Cass,2016,42
Michigan,Chippewa,2016,37
Michigan,Clinton,2016,41
Michigan,Genesee,2016,42
Michigan,Huron,2016,38
Michigan,Ingham,2016,43
Michigan,Kalamazoo,2016,44
Michigan,Kent,2016,46
Michigan,Keweenaw,2016,12
Michigan,Lenawee,2016,44
Michigan,Macomb,2016,44
Michigan,Manistee,2016,34
Michigan,Mason,2016,38
Michigan,Missaukee,2016,38
Michigan,Monroe,2016,41
Michigan,Muskegon,2016,41
Michigan,Oakland,2016,43
Michigan,Ottawa,2016,41
Michigan,Schoolcraft,2016,32
Michigan,St. Clair,2016,43
Michigan,Tuscola,2016,34
Michigan,Washtenaw,2016,44
Michigan,Wayne,2016,57
Michigan,Wexford,2016,34
Minnesota,Anoka,2016,38
Minnesota,Becker,2016,29
Minnesota,Beltrami,2016,24
Minnesota,Carlton,2016,31
Minnesota,Cook,2016,18
Minnesota,Crow Wing,2016,34
Minnesota,Dakota,2016,34
Minnesota,Goodhue,2016,34
Minnesota,Hennepin,2016,48
Minnesota,Lake,2016,24
Minnesota,Lyon,2016,32
Minnesota,Mille Lacs,2016,30
Minnesota,Olmsted,2016,37
Minnesota,Ramsey,2016,38
Minnesota,Saint Louis,2016,34
Minnesota,Scott,2016,32
Minnesota,Stearns,2016,33
Minnesota,Washington,2016,36
Minnesota,Winona,2016,19
Minnesota,Wright,2016,36
Mississippi,Bolivar,2016,39
Mississippi,DeSoto,2016,47
Mississippi,Forrest,2016,46
Mississippi,Grenada,2016,41
Mississippi,Hancock,2016,40
Mississippi,Harrison,2016,44
Mississippi,Hinds,2016,52
Mississippi,Jackson,2016,39
Mississippi,Lauderdale,2016,37
Mississippi,Lee,2016,39
Mississippi,Yalobusha,2016,33
Missouri,Andrew,2016,40
Missouri,Boone,2016,37
Missouri,Buchanan,2016,44
Missouri,Callaway,2016,38
Missouri,Cass,2016,39
Missouri,Cedar,2016,41
Missouri,Clay,2016,41
Missouri,Clinton,2016,42
Missouri,Greene,2016,42
Missouri,Jackson,2016,47
Missouri,Jasper,2016,34
Missouri,Jefferson,2016,46
Missouri,Lincoln,2016,39
Missouri,Monroe,2016,32
Missouri,Perry,2016,42
Missouri,Saint Charles,2016,44
Missouri,Saint Louis,2016,48
Missouri,Sainte Genevieve,2016,39
Missouri,St. Louis City,2016,53
Missouri,Stoddard,2016,32
Missouri,Taney,2016,37
Montana,Cascade,2016,33
Montana,Fergus,2016,36
Montana,Flathead,2016,37
Montana,Gallatin,2016,33
Montana,Lake,2016,8
Montana,Lewis and Clark,2016,42
Montana,Lincoln,2016,44
Montana,Missoula,2016,58
Montana,Phillips,2016,34
Montana,Powder River,2016,39
Montana,Powell,2016,10
Montana,Ravalli,2016,34
Montana,Richland,2016,37
Montana,Roosevelt,2016,13
Montana,Rosebud,2016,38
Montana,Sanders,2016,12
Montana,Sheridan,2016,15
Montana,Silver Bow,2016,29
Montana,Yellowstone,2016,31
Nebraska,Cass,2016,22
Nebraska,Dawson,2016,14
Nebraska,Douglas,2016,45
Nebraska,Hall,2016,29
Nebraska,Knox,2016,35
Nebraska,Lancaster,2016,37
Nebraska,Sarpy,2016,42
Nebraska,Scotts Bluff,2016,26
Nebraska,Thomas,2016,14
Nebraska,Washington,2016,32
Nevada,Carson City,2016,43
Nevada,Churchill,2016,41
Nevada,Clark,2016,61
Nevada,Douglas,2016,34
Nevada,Elko,2016,20
Nevada,Lyon,2016,41
Nevada,Nye,2016,15
Nevada,Washoe,2016,49
Nevada,White Pine,2016,43
New Hampshire,Belknap,2016,35
New Hampshire,Cheshire,2016,37
New Hampshire,Coos,2016,44
New Hampshire,Grafton,2016,36
New Hampshire,Hillsborough,2016,37
New Hampshire,Merrimack,2016,31
New Hampshire,Rockingham,2016,41
New Jersey,Atlantic,2016,41
New Jersey,Bergen,2016,47
New Jersey,Camden,2016,52
New Jersey,Cumberland,2016,44
New Jersey,Essex,2016,46
New Jersey,Gloucester,2016,42
New Jersey,Hudson,2016,49
New Jersey,Hunterdon,2016,43
New Jersey,Mercer,2016,48
New Jersey,Middlesex,2016,45
New Jersey,Monmouth,2016,37
New Jersey,Morris,2016,35
New Jersey,Ocean,2016,40
New Jersey,Passaic,2016,41
New Jersey,Union,2016,52
New Jersey,Warren,2016,48
New Mexico,Bernalillo,2016,52
New Mexico,Catron,2016,12
New Mexico,Chaves,2016,22
New Mexico,Dona Ana,2016,56
New Mexico,Eddy,2016,44
New Mexico,Lea,2016,42
New Mexico,Lincoln,2016,13
New Mexico,Los Alamos,2016,11
New Mexico,Luna,2016,17
New Mexico,Rio Arriba,2016,44
New Mexico,San Juan,2016,44
New Mexico,Sandoval,2016,42
New Mexico,Santa Fe,2016,43
New Mexico,Socorro,2016,15
New Mexico,Taos,2016,16
New Mexico,Valencia,2016,43
New York,Albany,2016,39
New York,Bronx,2016,45
New York,Chautauqua,2016,37
New York,Dutchess,2016,34
New York,Erie,2016,47
New York,Essex,2016,39
New York,Franklin,2016,21
New York,Hamilton,2016,34
New York,Herkimer,2016,32
New York,Jefferson,2016,34
New York,Kings,2016,38
New York,Monroe,2016,43
New York,Nassau,2016,30
New York,New York,2016,52
New York,Niagara,2016,39
New York,Oneida,2016,27
New York,Onondaga,2016,36
New York,Orange,2016,38
New York,Oswego,2016,34
New York,Putnam,2016,35
New York,Queens,2016,44
New York,Richmond,2016,45
New York,Rockland,2016,39
New York,Saratoga,2016,33
New York,Steuben,2016,37
New York,Suffolk,2016,43
New York,Tompkins,2016,36
New York,Wayne,2016,34
New York,Westchester,2016,40
North Carolina,Alexander,2016,39
North Carolina,Avery,2016,42
North Carolina,Buncombe,2016,43
North Carolina,Caldwell,2016,43
North Carolina,Carteret,2016,36
North Carolina,Caswell,2016,33
North Carolina,Catawba,2016,48
North Carolina,Cumberland,2016,46
North Carolina,Davidson,2016,47
North Carolina,Durham,2016,49
North Carolina,Edgecombe,2016,40
North Carolina,Forsyth,2016,47
North Carolina,Graham,2016,45
North Carolina,Granville,2016,41
North Carolina,Guilford,2016,48
North Carolina,Haywood,2016,44
North Carolina,Hyde,2016,26
North Carolina,Jackson,2016,48
North Carolina,Johnston,2016,44
North Carolina,Lee,2016,48
North Carolina,Lenoir,2016,40
North Carolina,Lincoln,2016,44
North Carolina,Macon,2016,35
North Carolina,Martin,2016,36
North Carolina,Mecklenburg,2016,50
North Carolina,Mitchell,2016,37
North Carolina,Montgomery,2016,41
North Carolina,New Hanover,2016,35
North Carolina,Person,2016,40
North Carolina,Pitt,2016,42
North Carolina,Rockingham,2016,42
North Carolina,Rowan,2016,37
North Carolina,Swain,2016,44
North Carolina,Union,2016,44
North Carolina,Wake,2016,53
North Carolina,Yancey,2016,46
North Dakota,Billings,2016,35
North Dakota,Burke,2016,33
North Dakota,Burleigh,2016,31
North Dakota,Cass,2016,37
North Dakota,Dunn,2016,35
North Dakota,McKenzie,2016,33
North Dakota,Mercer,2016,32
North Dakota,Oliver,2016,33
North Dakota,Stutsman,2016,8
North Dakota,Williams,2016,32
Ohio,Adams,2016,31
Ohio,Allen,2016,37
Ohio,Ashtabula,2016,41
Ohio,Athens,2016,36
Ohio,Belmont,2016,17
Ohio,Butler,2016,44
Ohio,Clark,2016,48
Ohio,Clermont,2016,52
Ohio,Clinton,2016,44
Ohio,Columbiana,2016,15
Ohio,Cuyahoga,2016,54
Ohio,Delaware,2016,41
Ohio,Fayette,2016,37
Ohio,Franklin,2016,46
Ohio,Geauga,2016,44
Ohio,Greene,2016,44
Ohio,Hamilton,2016,55
Ohio,Jefferson,2016,56
Ohio,Knox,2016,41
Ohio,Lake,2016,44
Ohio,Lawrence,2016,46
Ohio,Licking,2016,43
Ohio,Lorain,2016,37
Ohio,Lucas,2016,46
Ohio,Madison,2016,43
Ohio,Mahoning,2016,45
Ohio,Medina,2016,44
Ohio,Miami,2016,43
Ohio,Montgomery,2016,46
Ohio,Noble,2016,39
Ohio,Portage,2016,38
Ohio,Preble,2016,43
Ohio,Scioto,2016,15
Ohio,Stark,2016,45
Ohio,Summit,2016,52
Ohio,Trumbull,2016,42
Ohio,Warren,2016,50
Ohio,Washington,2016,40
Ohio,Wood,2016,41
Oklahoma,Adair,2016,43
Oklahoma,Caddo,2016,33
Oklahoma,Canadian,2016,36
Oklahoma,Carter,2016,42
Oklahoma,Cherokee,2016,38
Oklahoma,Cleveland,2016,44
Oklahoma,Comanche,2016,42
Oklahoma,Cotton,2016,39
Oklahoma,Creek,2016,39
Oklahoma,Custer,2016,15
Oklahoma,Dewey,2016,42
Oklahoma,Grady,2016,9
Oklahoma,Johnston,2016,39
Oklahoma,Kay,2016,52
Oklahoma,Lincoln,2016,39
Oklahoma,Mayes,2016,38
Oklahoma,McClain,2016,37
Oklahoma,Muskogee,2016,17
Oklahoma,Oklahoma,2016,46
Oklahoma,Osage,2016,38
Oklahoma,Ottawa,2016,47
Oklahoma,Pittsburg,2016,43
Oklahoma,Sequoyah,2016,38
Oklahoma,Tulsa,2016,52
Oklahoma,Washington,2016,45
Oregon,Baker,2016,28
Oregon,Benton,2016,20
Oregon,Clackamas,2016,29
Oregon,Columbia,2016,26
Oregon,Crook,2016,26
Oregon,Deschutes,2016,29
Oregon,Douglas,2016,23
Oregon,Grant,2016,29
Oregon,Harney,2016,24
Oregon,Jackson,2016,41
Oregon,Josephine,2016,38
Oregon,Klamath,2016,41
Oregon,Lake,2016,24
Oregon,Lane,2016,39
Oregon,Linn,2016,26
Oregon,Marion,2016,33
Oregon,Multnomah,2016,33
Oregon,Umatilla,2016,35
Oregon,Union,2016,24
Oregon,Wallowa,2016,23
Oregon,Wasco,2016,34
Oregon,Washington,2016,35
Pennsylvania,Adams,2016,44
Pennsylvania,Allegheny,2016,56
Pennsylvania,Armstrong,2016,53
Pennsylvania,Beaver,2016,52
Pennsylvania,Berks,2016,54
Pennsylvania,Blair,2016,44
Pennsylvania,Bradford,2016,43
Pennsylvania,Bucks,2016,34
Pennsylvania,Cambria,2016,46
Pennsylvania,Centre,2016,45
Pennsylvania,Chester,2016,52
Pennsylvania,Clearfield,2016,38
Pennsylvania,Cumberland,2016,51
Pennsylvania,Dauphin,2016,50
Pennsylvania,Delaware,2016,55
Pennsylvania,Elk,2016,37
Pennsylvania,Erie,2016,44
Pennsylvania,Franklin,2016,33
Pennsylvania,Greene,2016,39
Pennsylvania,Indiana,2016,38
Pennsylvania,Lackawanna,2016,45
Pennsylvania,Lancaster,2016,56
Pennsylvania,Lawrence,2016,33
Pennsylvania,Lebanon,2016,55
Pennsylvania,Lehigh,2016,52
Pennsylvania,Luzerne,2016,34
Pennsylvania,Lycoming,2016,34
Pennsylvania,Mercer,2016,48
Pennsylvania,Monroe,2016,43
Pennsylvania,Montgomery,2016,34
Pennsylvania,Northampton,2016,53
Pennsylvania,Philadelphia,2016,55
Pennsylvania,Somerset,2016,36
Pennsylvania,Tioga,2016,41
Pennsylvania,Washington,2016,55
Pennsylvania,Westmoreland,2016,53
Pennsylvania,York,2016,51
Puerto Rico,Adjuntas,2016,28
Puerto Rico,Bayamon,2016,23
Puerto Rico,Caguas,2016,25
Puerto Rico,Catano,2016,24
Puerto Rico,Fajardo,2016,24
Puerto Rico,Guayama,2016,28
Puerto Rico,Guayanilla,2016,31
Puerto Rico,Guaynabo,2016,14
Puerto Rico,Juncos,2016,5
Puerto Rico,Ponce,2016,25
Puerto Rico,San Juan,2016,15
Rhode Island,Kent,2016,35
Rhode Island,Providence,2016,49
Rhode Island,Washington,2016,38
South Carolina,Abbeville,2016,39
South Carolina,Aiken,2016,40
South Carolina,Anderson,2016,41
South Carolina,Berkeley,2016,34
South Carolina,Charleston,2016,44
South Carolina,Cherokee,2016,41
South Carolina,Chesterfield,2016,42
South Carolina,Colleton,2016,39
South Carolina,Darlington,2016,39
South Carolina,Edgefield,2016,45
South Carolina,Florence,2016,41
South Carolina,Georgetown,2016,16
South Carolina,Greenville,2016,50
South Carolina,Horry,2016,26
South Carolina,Lexington,2016,47
South Carolina,Oconee,2016,43
South Carolina,Pickens,2016,44
South Carolina,Richland,2016,48
South Carolina,Spartanburg,2016,52
South Carolina,York,2016,39
South Dakota,Brookings,2016,35
South Dakota,Brown,2016,26
South Dakota,Codington,2016,28
South Dakota,Custer,2016,39
South Dakota,Hughes,2016,22
South Dakota,Jackson,2016,37
South Dakota,Meade,2016,35
South Dakota,Minnehaha,2016,42
South Dakota,Pennington,2016,33
South Dakota,Union,2016,38
Tennessee,Anderson,2016,43
Tennessee,Blount,2016,44
Tennessee,Claiborne,2016,38
Tennessee,Davidson,2016,53
Tennessee,DeKalb,2016,37
Tennessee,Dyer,2016,33
Tennessee,Hamilton,2016,47
Tennessee,Jefferson,2016,47
Tennessee,Knox,2016,52
Tennessee,Lawrence,2016,35
Tennessee,Loudon,2016,47
Tennessee,Madison,2016,37
Tennessee,Maury,2016,36
Tennessee,McMinn,2016,43
Tennessee,Montgomery,2016,42
Tennessee,Putnam,2016,39
Tennessee,Roane,2016,42
Tennessee,Sevier,2016,44
Tennessee,Shelby,2016,47
Tennessee,Sullivan,2016,42
Tennessee,Sumner,2016,44
Tennessee,Union,2016,11
Tennessee,Williamson,2016,40
Tennessee,Wilson,2016,41
Texas,Bell,2016,38
Texas,Bexar,2016,49
Texas,Bowie,2016,48
Texas,Brazoria,2016,36
Texas,Brewster,2016,41
Texas,Cameron,2016,45
Texas,Collin,2016,37
Texas,Culberson,2016,19
Texas,Dallas,2016,50
Texas,Denton,2016,44
Texas,Ector,2016,36
Texas,El Paso,2016,55
Texas,Ellis,2016,46
Texas,Fayette,2016,34
Texas,Galveston,2016,44
Texas,Gregg,2016,36
Texas,Harris,2016,55
Texas,Harrison,2016,42
Texas,Hidalgo,2016,43
Texas,Hood,2016,35
Texas,Hunt,2016,35
Texas,Jefferson,2016,45
Texas,Johnson,2016,40
Texas,Kaufman,2016,42
Texas,Kleberg,2016,37
Texas,Lubbock,2016,28
Texas,Maverick,2016,36
Texas,McLennan,2016,37
Texas,Montgomery,2016,49
Texas,Navarro,2016,43
Texas,Nueces,2016,40
Texas,Orange,2016,39
Texas,Parker,2016,37
Texas,Polk,2016,32
Texas,Potter,2016,28
Texas,Randall,2016,41
Texas,Rockwall,2016,35
Texas,Smith,2016,37
Texas,Tarrant,2016,48
Texas,Travis,2016,47
Texas,Victoria,2016,33
Texas,Webb,2016,46
Utah,Box Elder,2016,41
Utah,Cache,2016,46
Utah,Carbon,2016,44
Utah,Davis,2016,47
Utah,Duchesne,2016,45
Utah,Garfield,2016,11
Utah,Salt Lake,2016,53
Utah,San Juan,2016,44
Utah,Tooele,2016,44
Utah,Uintah,2016,47
Utah,Utah,2016,50
Utah,Washington,2016,43
Utah,Wayne,2016,11
Utah,Weber,2016,49
Vermont,Bennington,2016,37
Vermont,Chittenden,2016,36
Vermont,Rutland,2016,38
Vermont,Windham,2016,13
Virgin Islands,St Croix,2016,44
Virgin Islands,St John,2016,28
