State,County,Year,Median_AQI
Michigan,Manistee,2021,38
Michigan,Mason,2021,38
Michigan,Missaukee,2021,45
Michigan,Monroe,2021,19
Michigan,Muskegon,2021,40
Michigan,Oakland,2021,39
Michigan,Ottawa,2021,49
Michigan,Schoolcraft,2021,37
Michigan,St. Clair,2021,48
Michigan,Tuscola,2021,34
Michigan,Washtenaw,2021,46
Michigan,Wayne,2021,58
Michigan,Wexford,2021,34
Minnesota,Anoka,2021,41
Minnesota,Becker,2021,52
Minnesota,Beltrami,2021,29
Minnesota,Carlton,2021,31
Minnesota,Cass,2021,54
Minnesota,Cook,2021,9
Minnesota,Crow Wing,2021,36
Minnesota,Dakota,2021,39
Minnesota,Goodhue,2021,39
Minnesota,Hennepin,2021,45
Minnesota,Lake,2021,31
Minnesota,Lyon,2021,39
Minnesota,Mille Lacs,2021,36
Minnesota,Olmsted,2021,39
Minnesota,Ramsey,2021,39
Minnesota,Saint Louis,2021,37
Minnesota,Scott,2021,39
Minnesota,Stearns,2021,40
Minnesota,Washington,2021,35
Minnesota,Winona,2021,24
Minnesota,Wright,2021,43
Mississippi,Bolivar,2021,44
Mississippi,DeSoto,2021,46
Mississippi,Forrest,2021,51
Mississippi,Hancock,2021,45
Mississippi,Harrison,2021,45
Mississippi,Hinds,2021,52
Mississippi,Jackson,2021,44
Mississippi,Lauderdale,2021,31
Mississippi,Lee,2021,36
Mississippi,Yalobusha,2021,31
Missouri,Andrew,2021,39
Missouri,Boone,2021,37
Missouri,Buchanan,2021,44
Missouri,Callaway,2021,39
Missouri,Cass,2021,42
Missouri,Cedar,2021,42
Missouri,Clay,2021,41
Missouri,Clinton,2021,38
Missouri,Greene,2021,38
Missouri,Jackson,2021,53
Missouri,Jasper,2021,38
Missouri,Jefferson,2021,44
Missouri,Lincoln,2021,39
Missouri,Monroe,2021,32
Missouri,Perry,2021,39
Missouri,Saint Charles,2021,41
Missouri,Saint Louis,2021,42
Missouri,Sainte Genevieve,2021,39
Missouri,St. Louis City,2021,55
Missouri,Stoddard,2021,30
Missouri,Taney,2021,27
Montana,Cascade,2021,27
Montana,Fergus,2021,41
Montana,Flathead,2021,39
Montana,Gallatin,2021,41
Montana,Lake,2021,9
Montana,Lewis and Clark,2021,44
Montana,Lincoln,2021,56
Montana,Missoula,2021,56
Montana,Phillips,2021,36
Montana,Powder River,2021,42
Montana,Powell,2021,12
Montana,Ravalli,2021,28
Montana,Richland,2021,38
Montana,Roosevelt,2021,16
Montana,Rosebud,2021,38
Montana,Sanders,2021,42
Montana,Sheridan,2021,17
Montana,Silver Bow,2021,33
Montana,Yellowstone,2021,40
Nebraska,Cass,2021,19
Nebraska,Douglas,2021,43
Nebraska,Gage,2021,55
Nebraska,Hall,2021,34
Nebraska,Knox,2021,37
Nebraska,Lancaster,2021,37
Nebraska,Sarpy,2021,41
Nebraska,Scotts Bluff,2021,21
Nebraska,Thomas,2021,19
Nebraska,Washington,2021,37
Nevada,Carson City,2021,42
Nevada,Churchill,2021,44
Nevada,Clark,2021,62
Nevada,Douglas,2021,24
Nevada,Elko,2021,42
Nevada,Lyon,2021,41
Nevada,Nye,2021,23
Nevada,Washoe,2021,51
Nevada,White Pine,2021,44
New Hampshire,Belknap,2021,31
New Hampshire,Cheshire,2021,40
New Hampshire,Coos,2021,42
New Hampshire,Grafton,2021,36
New Hampshire,Hillsborough,2021,37
New Hampshire,Merrimack,2021,36
New Hampshire,Rockingham,2021,40
New Jersey,Atlantic,2021,37
New Jersey,Bergen,2021,43
New Jersey,Camden,2021,49
New Jersey,Cumberland,2021,39
New Jersey,Essex,2021,46
New Jersey,Gloucester,2021,40
New Jersey,Hudson,2021,44
New Jersey,Hunterdon,2021,43
New Jersey,Mercer,2021,48
New Jersey,Middlesex,2021,44
New Jersey,Monmouth,2021,36
New Jersey,Morris,2021,36
New Jersey,Ocean,2021,42
New Jersey,Passaic,2021,37
New Jersey,Union,2021,52
New Jersey,Warren,2021,42
New Mexico,Bernalillo,2021,63
New Mexico,Catron,2021,14
New Mexico,Chaves,2021,24
New Mexico,Dona Ana,2021,56
New Mexico,Eddy,2021,47
New Mexico,Lea,2021,44
New Mexico,Lincoln,2021,15
New Mexico,Los Alamos,2021,14
New Mexico,Luna,2021,19
New Mexico,Rio Arriba,2021,44
New Mexico,San Juan,2021,46
New Mexico,Sandoval,2021,44
New Mexico,Santa Fe,2021,44
New Mexico,Socorro,2021,17
New Mexico,Taos,2021,28
New Mexico,Valencia,2021,43
New York,Albany,2021,39
New York,Bronx,2021,47
New York,Chautauqua,2021,38
New York,Dutchess,2021,34
New York,Erie,2021,46
New York,Essex,2021,40
New York,Hamilton,2021,33
New York,Jefferson,2021,32
New York,Kings,2021,42
New York,Monroe,2021,43
New York,Nassau,2021,32
New York,New York,2021,43
New York,Niagara,2021,34
New York,Oneida,2021,25
New York,Onondaga,2021,39
New York,Orange,2021,37
New York,Oswego,2021,34
New York,Putnam,2021,35
New York,Queens,2021,47
New York,Richmond,2021,42
New York,Rockland,2021,37
New York,Saratoga,2021,31
New York,Steuben,2021,38
New York,Suffolk,2021,42
New York,Tompkins,2021,35
New York,Wayne,2021,33
New York,Westchester,2021,38
North Carolina,Alexander,2021,41
North Carolina,Avery,2021,40
North Carolina,Buncombe,2021,41
North Carolina,Caldwell,2021,40
North Carolina,Carteret,2021,35
North Carolina,Caswell,2021,38
North Carolina,Catawba,2021,46
North Carolina,Cumberland,2021,44
North Carolina,Davidson,2021,47
North Carolina,Durham,2021,44
North Carolina,Edgecombe,2021,38
North Carolina,Forsyth,2021,48
North Carolina,Graham,2021,42
North Carolina,Granville,2021,38
North Carolina,Guilford,2021,44
North Carolina,Haywood,2021,43
North Carolina,Hyde,2021,22
North Carolina,Jackson,2021,38
North Carolina,Johnston,2021,44
North Carolina,Lenoir,2021,34
North Carolina,Lincoln,2021,42
North Carolina,Macon,2021,30
North Carolina,Martin,2021,32
North Carolina,Mecklenburg,2021,49
North Carolina,Mitchell,2021,31
North Carolina,Montgomery,2021,43
North Carolina,New Hanover,2021,40
North Carolina,Northampton,2021,34
North Carolina,Person,2021,41
North Carolina,Pitt,2021,39
North Carolina,Rockingham,2021,43
North Carolina,Rowan,2021,44
North Carolina,Swain,2021,40
North Carolina,Union,2021,42
North Carolina,Wake,2021,48
North Carolina,Yancey,2021,44
North Dakota,Billings,2021,37
North Dakota,Burke,2021,38
North Dakota,Burleigh,2021,38
North Dakota,Cass,2021,42
North Dakota,Dunn,2021,39
North Dakota,McKenzie,2021,36
North Dakota,Mercer,2021,38
North Dakota,Oliver,2021,41
North Dakota,Ward,2021,37
Ohio,Allen,2021,42
Ohio,Ashtabula,2021,38
Ohio,Athens,2021,27
Ohio,Belmont,2021,14
Ohio,Butler,2021,55
Ohio,Clark,2021,52
Ohio,Clermont,2021,42
Ohio,Clinton,2021,39
Ohio,Columbiana,2021,16
Ohio,Cuyahoga,2021,57
Ohio,Delaware,2021,38
Ohio,Fayette,2021,36
Ohio,Franklin,2021,52
Ohio,Geauga,2021,41
Ohio,Greene,2021,39
Ohio,Hamilton,2021,56
Ohio,Harrison,2021,5
Ohio,Jefferson,2021,55
Ohio,Knox,2021,38
Ohio,Lake,2021,41
Ohio,Lawrence,2021,46
Ohio,Licking,2021,38
Ohio,Lorain,2021,41
Ohio,Lucas,2021,46
Ohio,Madison,2021,39
Ohio,Mahoning,2021,47
Ohio,Medina,2021,42
Ohio,Miami,2021,40
Ohio,Montgomery,2021,53
Ohio,Noble,2021,37
Ohio,Portage,2021,40
Ohio,Preble,2021,47
Ohio,Scioto,2021,16
Ohio,Stark,2021,53
Ohio,Summit,2021,45
Ohio,Trumbull,2021,45
Ohio,Warren,2021,44
Ohio,Washington,2021,39
Ohio,Wood,2021,39
Oklahoma,Adair,2021,40
Oklahoma,Canadian,2021,37
Oklahoma,Carter,2021,46
Oklahoma,Cleveland,2021,53
Oklahoma,Comanche,2021,47
Oklahoma,Creek,2021,37
Oklahoma,Dewey,2021,44
Oklahoma,Grant,2021,30
Oklahoma,Kay,2021,52
Oklahoma,Kiowa,2021,43
Oklahoma,Love,2021,42
Oklahoma,Mayes,2021,37
Oklahoma,McClain,2021,40
Oklahoma,Oklahoma,2021,54
Oklahoma,Osage,2021,39
Oklahoma,Ottawa,2021,59
Oklahoma,Pittsburg,2021,51
Oklahoma,Sequoyah,2021,41
Oklahoma,Tulsa,2021,53
Oklahoma,Washington,2021,51
Oregon,Baker,2021,29
Oregon,Benton,2021,22
Oregon,Clackamas,2021,31
Oregon,Columbia,2021,29
Oregon,Crook,2021,28
Oregon,Deschutes,2021,25
Oregon,Douglas,2021,29
Oregon,Grant,2021,51
Oregon,Harney,2021,48
Oregon,Jackson,2021,48
Oregon,Jefferson,2021,28
Oregon,Josephine,2021,36
Oregon,Klamath,2021,54
Oregon,Lake,2021,28
Oregon,Lane,2021,44
Oregon,Linn,2021,34
Oregon,Marion,2021,36
Oregon,Multnomah,2021,36
Oregon,Umatilla,2021,38
Oregon,Union,2021,27
Oregon,Wallowa,2021,26
Oregon,Wasco,2021,22
Oregon,Washington,2021,36
Pennsylvania,Adams,2021,47
Pennsylvania,Allegheny,2021,57
Pennsylvania,Armstrong,2021,48
Pennsylvania,Beaver,2021,52
Pennsylvania,Berks,2021,48
Pennsylvania,Blair,2021,45
Pennsylvania,Bradford,2021,42
Pennsylvania,Bucks,2021,37
Pennsylvania,Cambria,2021,51
Pennsylvania,Centre,2021,43
Pennsylvania,Chester,2021,45
Pennsylvania,Clearfield,2021,33
Pennsylvania,Cumberland,2021,47
Pennsylvania,Dauphin,2021,52
Pennsylvania,Delaware,2021,51
Pennsylvania,Elk,2021,34
Pennsylvania,Erie,2021,38
Pennsylvania,Fayette,2021,43
Pennsylvania,Franklin,2021,35
Pennsylvania,Greene,2021,42
Pennsylvania,Indiana,2021,44
Pennsylvania,Lackawanna,2021,40
Pennsylvania,Lancaster,2021,56
Pennsylvania,Lawrence,2021,31
Pennsylvania,Lebanon,2021,49
Pennsylvania,Lehigh,2021,47
Pennsylvania,Luzerne,2021,34
Pennsylvania,Lycoming,2021,44
Pennsylvania,Mercer,2021,40
Pennsylvania,Monroe,2021,35
Pennsylvania,Montgomery,2021,47
Pennsylvania,Northampton,2021,45
Pennsylvania,Philadelphia,2021,54
Pennsylvania,Somerset,2021,34
Pennsylvania,Susquehanna,2021,35
Pennsylvania,Tioga,2021,38
Pennsylvania,Washington,2021,49
Pennsylvania,Westmoreland,2021,47
Pennsylvania,Wyoming,2021,34
Pennsylvania,York,2021,51
Puerto Rico,Adjuntas,2021,14
Puerto Rico,Bayamon,2021,10
Puerto Rico,Caguas,2021,14
Puerto Rico,Catano,2021,50
Puerto Rico,Fajardo,2021,29
Puerto Rico,Guayama,2021,28
Puerto Rico,Guaynabo,2021,33
Puerto Rico,Mayagnez,2021,38
Puerto Rico,Ponce,2021,30
Puerto Rico,San Juan,2021,7
Rhode Island,Kent,2021,34
Rhode Island,Providence,2021,45
Rhode Island,Washington,2021,36
South Carolina,Aiken,2021,36
South Carolina,Anderson,2021,38
South Carolina,Berkeley,2021,34
South Carolina,Charleston,2021,48
South Carolina,Chesterfield,2021,41
South Carolina,Darlington,2021,35
South Carolina,Edgefield,2021,39
South Carolina,Florence,2021,39
South Carolina,Greenville,2021,51
South Carolina,Horry,2021,38
South Carolina,Lexington,2021,46
South Carolina,Richland,2021,42
South Carolina,Spartanburg,2021,46
South Carolina,York,2021,44
South Dakota,Brookings,2021,39
South Dakota,Brown,2021,26
South Dakota,Codington,2021,43
South Dakota,Custer,2021,39
South Dakota,Hughes,2021,12
South Dakota,Jackson,2021,35
South Dakota,Meade,2021,38
South Dakota,Minnehaha,2021,39
South Dakota,Pennington,2021,39
South Dakota,Union,2021,44
Tennessee,Anderson,2021,38
Tennessee,Blount,2021,44
Tennessee,Claiborne,2021,34
Tennessee,Davidson,2021,52
Tennessee,DeKalb,2021,35
Tennessee,Dyer,2021,39
Tennessee,Hamilton,2021,48
Tennessee,Jefferson,2021,41
Tennessee,Knox,2021,52
Tennessee,Lawrence,2021,34
Tennessee,Loudon,2021,42
Tennessee,Madison,2021,38
Tennessee,Maury,2021,35
Tennessee,McMinn,2021,37
Tennessee,Montgomery,2021,33
Tennessee,Putnam,2021,36
Tennessee,Roane,2021,37
Tennessee,Sevier,2021,42
Tennessee,Shelby,2021,48
Tennessee,Sullivan,2021,41
Tennessee,Sumner,2021,44
Tennessee,Williamson,2021,39
Tennessee,Wilson,2021,37
Texas,Atascosa,2021,43
Texas,Bell,2021,44
Texas,Bexar,2021,55
Texas,Bowie,2021,52
Texas,Brazoria,2021,34
Texas,Brazos,2021,40
Texas,Brewster,2021,42
Texas,Cameron,2021,52
Texas,Collin,2021,37
Texas,Culberson,2021,43
Texas,Dallas,2021,47
Texas,Denton,2021,45
Texas,Ector,2021,35
Texas,El Paso,2021,59
Texas,Ellis,2021,43
Texas,Galveston,2021,43
Texas,Gregg,2021,33
Texas,Harris,2021,58
Texas,Harrison,2021,47
Texas,Hidalgo,2021,52
Texas,Hood,2021,35
Texas,Hunt,2021,33
Texas,Jefferson,2021,44
Texas,Johnson,2021,37
Texas,Karnes,2021,6
Texas,Kaufman,2021,40
Texas,Kleberg,2021,48
Texas,Lubbock,2021,31
Texas,Maverick,2021,37
Texas,McLennan,2021,39
Texas,Montgomery,2021,47
Texas,Navarro,2021,41
Texas,Nueces,2021,47
Texas,Orange,2021,41
Texas,Parker,2021,36
Texas,Polk,2021,30
Texas,Potter,2021,31
Texas,Randall,2021,42
Texas,Rockwall,2021,31
Texas,Smith,2021,35
Texas,Tarrant,2021,52
Texas,Travis,2021,51
Texas,Victoria,2021,32
Texas,Webb,2021,48
Texas,Wilson,2021,7
Utah,Box Elder,2021,42
Utah,Cache,2021,45
Utah,Carbon,2021,44
Utah,Davis,2021,47
Utah,Duchesne,2021,48
Utah,Garfield,2021,45
Utah,Iron,2021,40
Utah,Salt Lake,2021,59
Utah,San Juan,2021,44
Utah,Tooele,2021,43
Utah,Uintah,2021,50
Utah,Utah,2021,49
Utah,Washington,2021,45
Utah,Wayne,2021,11
Utah,Weber,2021,46
Vermont,Bennington,2021,37
Vermont,Chittenden,2021,40
Vermont,Rutland,2021,40
Vermont,Windham,2021,11
Virgin Islands,St Croix,2021,28
Virgin Islands,St John,2021,22
Virginia,Albemarle,2021,41
Virginia,Alexandria City,2021,6
Virginia,Arlington,2021,38
Virginia,Bristol City,2021,36
Virginia,Caroline,2021,35
Virginia,Carroll,2021,9
Virginia,Charles,2021,34
Virginia,Chesterfield,2021,38
Virginia,Fairfax,2021,47
Virginia,Fauquier,2021,34
Virginia,Frederick,2021,44
Virginia,Giles,2021,38
Virginia,Hampton City,2021,42
Virginia,Hanover,2021,38
Virginia,Henrico,2021,44
Virginia,Hopewell City,2021,7
Virginia,Loudoun,2021,37
Virginia,Lynchburg City,2021,32
Virginia,Madison,2021,39
Virginia,Norfolk City,2021,18
Virginia,Pittsylvania,2021,3
Virginia,Prince Edward,2021,33
Virginia,Prince William,2021,35
Virginia,Richmond City,2021,41
Virginia,Roanoke,2021,43
Virginia,Rockbridge,2021,34
