State,County,Year,Median_AQI
Florida,Collier,2015,39
Florida,Columbia,2015,39
Florida,Duval,2015,44
Florida,Escambia,2015,46
Florida,Flagler,2015,33
Florida,Hamilton,2015,42
Florida,Highlands,2015,31
Florida,Hillsborough,2015,52
Florida,Holmes,2015,43
Florida,Indian River,2015,34
Florida,Lake,2015,34
Florida,Lee,2015,40
Florida,Leon,2015,51
Florida,Liberty,2015,31
Florida,Manatee,2015,34
Florida,Marion,2015,40
Florida,Martin,2015,39
Florida,Miami-Dade,2015,49
Florida,Nassau,2015,43
Florida,Okaloosa,2015,33
Florida,Orange,2015,44
Florida,Osceola,2015,32
Florida,Palm Beach,2015,42
Florida,Pasco,2015,37
Florida,Pinellas,2015,43
Florida,Polk,2015,44
Florida,Putnam,2015,13
Florida,Santa Rosa,2015,44
Florida,Sarasota,2015,46
Florida,Seminole,2015,35
Florida,St. Lucie,2015,32
Florida,Volusia,2015,40
Florida,Wakulla,2015,42
Georgia,Bibb,2015,48
Georgia,Charlton,2015,32
Georgia,Chatham,2015,44
Georgia,Chattooga,2015,36
Georgia,Clarke,2015,44
Georgia,Clayton,2015,51
Georgia,Cobb,2015,50
Georgia,Coffee,2015,38
Georgia,Columbia,2015,37
Georgia,Coweta,2015,42
Georgia,Dawson,2015,38
Georgia,DeKalb,2015,56
Georgia,Dougherty,2015,53
Georgia,Douglas,2015,37
Georgia,Floyd,2015,52
Georgia,Fulton,2015,55
Georgia,Glynn,2015,38
Georgia,Gwinnett,2015,45
Georgia,Hall,2015,55
Georgia,Henry,2015,42
Georgia,Houston,2015,47
Georgia,Lowndes,2015,51
Georgia,Murray,2015,38
Georgia,Muscogee,2015,45
Georgia,Paulding,2015,51
Georgia,Pike,2015,35
Georgia,Richmond,2015,46
Georgia,Rockdale,2015,31
Georgia,Sumter,2015,34
Georgia,Walker,2015,51
Georgia,Washington,2015,43
Georgia,Wilkinson,2015,51
Hawaii,Hawaii,2015,63
Hawaii,Honolulu,2015,39
Hawaii,Kauai,2015,17
Hawaii,Maui,2015,33
Idaho,Ada,2015,41
Idaho,Bannock,2015,34
Idaho,Benewah,2015,55
Idaho,Blaine,2015,13
Idaho,Boise,2015,38
Idaho,Bonner,2015,28
Idaho,Bonneville,2015,23
Idaho,Butte,2015,40
Idaho,Canyon,2015,34
Idaho,Custer,2015,8
Idaho,Franklin,2015,28
Idaho,Idaho,2015,27
Idaho,Jerome,2015,16
Idaho,Kootenai,2015,40
Idaho,Latah,2015,14
Idaho,Lemhi,2015,51
Idaho,Nez Perce,2015,25
Idaho,Shoshone,2015,53
Idaho,Twin Falls,2015,32
Idaho,Valley,2015,18
Illinois,Adams,2015,40
Illinois,Champaign,2015,46
Illinois,Clark,2015,39
Illinois,Cook,2015,57
Illinois,DuPage,2015,42
Illinois,Effingham,2015,40
Illinois,Hamilton,2015,41
Illinois,Jersey,2015,41
Illinois,Jo Daviess,2015,34
Illinois,Kane,2015,36
Illinois,Lake,2015,35
Illinois,Macon,2015,44
Illinois,Macoupin,2015,38
Illinois,Madison,2015,48
Illinois,McHenry,2015,51
Illinois,McLean,2015,37
Illinois,Peoria,2015,47
Illinois,Randolph,2015,42
Illinois,Rock Island,2015,36
Illinois,Saint Clair,2015,48
Illinois,Sangamon,2015,35
Illinois,Will,2015,53
Illinois,Winnebago,2015,36
Indiana,Allen,2015,51
Indiana,Bartholomew,2015,51
Indiana,Boone,2015,42
Indiana,Brown,2015,38
Indiana,Carroll,2015,43
Indiana,Clark,2015,52
Indiana,Delaware,2015,38
Indiana,Dubois,2015,47
Indiana,Elkhart,2015,51
Indiana,Floyd,2015,52
Indiana,Greene,2015,44
Indiana,Hamilton,2015,44
Indiana,Hancock,2015,34
Indiana,Hendricks,2015,35
Indiana,Henry,2015,38
Indiana,Howard,2015,58
Indiana,Huntington,2015,31
Indiana,Jackson,2015,41
Indiana,Johnson,2015,39
Indiana,Knox,2015,34
Indiana,LaPorte,2015,42
Indiana,Lake,2015,54
Indiana,Madison,2015,45
Indiana,Marion,2015,56
Indiana,Monroe,2015,41
Indiana,Montgomery,2015,55
Indiana,Morgan,2015,39
Indiana,Perry,2015,43
Indiana,Porter,2015,47
Indiana,Posey,2015,40
Indiana,Shelby,2015,39
Indiana,Spencer,2015,45
Indiana,St. Joseph,2015,53
Indiana,Tippecanoe,2015,51
Indiana,Vanderburgh,2015,53
Indiana,Vigo,2015,52
Indiana,Wabash,2015,35
Indiana,Warrick,2015,42
Indiana,Whitley,2015,51
Iowa,Black Hawk,2015,56
Iowa,Bremer,2015,36
Iowa,Cerro Gordo,2015,16
Iowa,Clinton,2015,56
Iowa,Delaware,2015,38
Iowa,Harrison,2015,40
Iowa,Johnson,2015,48
Iowa,Lee,2015,44
Iowa,Linn,2015,48
Iowa,Montgomery,2015,44
Iowa,Muscatine,2015,50
Iowa,Palo Alto,2015,50
Iowa,Polk,2015,44
Iowa,Pottawattamie,2015,43
Iowa,Scott,2015,61
Iowa,Story,2015,36
Iowa,Van Buren,2015,47
Iowa,Warren,2015,35
Iowa,Woodbury,2015,38
Kansas,Chase,2015,26
Kansas,Ford,2015,13
Kansas,Johnson,2015,35
Kansas,Leavenworth,2015,34
Kansas,Neosho,2015,36
Kansas,Sedgwick,2015,40
Kansas,Shawnee,2015,37
Kansas,Sherman,2015,18
Kansas,Sumner,2015,38
Kansas,Trego,2015,41
Kansas,Wyandotte,2015,53
Kentucky,Bell,2015,39
Kentucky,Boone,2015,39
Kentucky,Boyd,2015,49
Kentucky,Bullitt,2015,39
Kentucky,Campbell,2015,51
Kentucky,Carter,2015,38
Kentucky,Christian,2015,44
Kentucky,Daviess,2015,52
Kentucky,Edmonson,2015,37
Kentucky,Fayette,2015,42
Kentucky,Greenup,2015,38
Kentucky,Hancock,2015,41
Kentucky,Hardin,2015,51
Kentucky,Henderson,2015,47
Kentucky,Jefferson,2015,55
Kentucky,Jessamine,2015,40
Kentucky,Livingston,2015,40
Kentucky,Madison,2015,39
Kentucky,McCracken,2015,48
Kentucky,Morgan,2015,37
Kentucky,Oldham,2015,39
Kentucky,Perry,2015,43
Kentucky,Pike,2015,52
Kentucky,Pulaski,2015,39
Kentucky,Simpson,2015,39
Kentucky,Trigg,2015,36
Kentucky,Warren,2015,42
Kentucky,Washington,2015,37
Louisiana,Ascension,2015,34
Louisiana,Bossier,2015,46
Louisiana,Caddo,2015,39
Louisiana,Calcasieu,2015,53
Louisiana,East Baton Rouge,2015,56
Louisiana,Iberville,2015,35
Louisiana,Jefferson,2015,44
Louisiana,Lafayette,2015,52
Louisiana,Lafourche,2015,38
Louisiana,Livingston,2015,53
Louisiana,Orleans,2015,46
Louisiana,Ouachita,2015,33
Louisiana,Pointe Coupee,2015,32
Louisiana,Rapides,2015,36
Louisiana,St. Bernard,2015,52
Louisiana,St. James,2015,31
Louisiana,St. John the Baptist,2015,33
Louisiana,St. Martin,2015,38
Louisiana,St. Tammany,2015,43
Louisiana,Tangipahoa,2015,39
Louisiana,Terrebonne,2015,34
Louisiana,West Baton Rouge,2015,46
Maine,Androscoggin,2015,43
Maine,Aroostook,2015,44
Maine,Cumberland,2015,44
Maine,Franklin,2015,11
Maine,Hancock,2015,38
Maine,Kennebec,2015,36
Maine,Knox,2015,36
Maine,Oxford,2015,39
Maine,Penobscot,2015,42
Maine,Sagadahoc,2015,35
Maine,Washington,2015,33
Maine,York,2015,40
Maryland,Anne Arundel,2015,45
Maryland,Baltimore,2015,43
Maryland,Baltimore (City),2015,53
Maryland,Calvert,2015,44
Maryland,Carroll,2015,43
Maryland,Cecil,2015,50
Maryland,Charles,2015,44
Maryland,Dorchester,2015,45
Maryland,Frederick,2015,44
Maryland,Garrett,2015,43
Maryland,Harford,2015,48
Maryland,Howard,2015,41
Maryland,Kent,2015,49
Maryland,Montgomery,2015,52
Maryland,Prince George's,2015,55
Maryland,Washington,2015,51
Massachusetts,Barnstable,2015,34
Massachusetts,Berkshire,2015,45
Massachusetts,Bristol,2015,39
Massachusetts,Dukes,2015,32
Massachusetts,Essex,2015,41
Massachusetts,Franklin,2015,44
Massachusetts,Hampden,2015,43
Massachusetts,Hampshire,2015,37
Massachusetts,Middlesex,2015,33
Massachusetts,Norfolk,2015,40
Massachusetts,Plymouth,2015,40
Massachusetts,Suffolk,2015,53
Massachusetts,Worcester,2015,40
Michigan,Allegan,2015,42
Michigan,Bay,2015,44
Michigan,Benzie,2015,39
Michigan,Berrien,2015,43
Michigan,Cass,2015,44
Michigan,Chippewa,2015,45
Michigan,Clinton,2015,39
Michigan,Genesee,2015,48
Michigan,Huron,2015,39
Michigan,Ingham,2015,47
Michigan,Kalamazoo,2015,47
Michigan,Kent,2015,47
Michigan,Keweenaw,2015,17
Michigan,Lenawee,2015,47
Michigan,Macomb,2015,44
Michigan,Manistee,2015,36
Michigan,Mason,2015,39
Michigan,Missaukee,2015,40
Michigan,Monroe,2015,44
Michigan,Muskegon,2015,42
Michigan,Oakland,2015,44
Michigan,Ottawa,2015,42
Michigan,Schoolcraft,2015,35
Michigan,St. Clair,2015,48
Michigan,Tuscola,2015,34
Michigan,Washtenaw,2015,49
Michigan,Wayne,2015,57
Michigan,Wexford,2015,35
Minnesota,Anoka,2015,41
Minnesota,Becker,2015,36
Minnesota,Beltrami,2015,23
Minnesota,Carlton,2015,37
Minnesota,Cook,2015,26
Minnesota,Crow Wing,2015,37
Minnesota,Dakota,2015,39
Minnesota,Goodhue,2015,37
Minnesota,Hennepin,2015,52
Minnesota,Lake,2015,32
Minnesota,Lyon,2015,33
Minnesota,Mille Lacs,2015,33
Minnesota,Olmsted,2015,41
Minnesota,Ramsey,2015,44
Minnesota,Rock,2015,29
Minnesota,Saint Louis,2015,40
Minnesota,Scott,2015,34
Minnesota,Stearns,2015,37
Minnesota,Washington,2015,46
Minnesota,Winona,2015,24
Minnesota,Wright,2015,37
Mississippi,Bolivar,2015,38
Mississippi,DeSoto,2015,47
Mississippi,Forrest,2015,51
Mississippi,Grenada,2015,34
Mississippi,Hancock,2015,38
Mississippi,Harrison,2015,44
Mississippi,Hinds,2015,54
Mississippi,Jackson,2015,36
Mississippi,Lauderdale,2015,32
Mississippi,Lee,2015,35
Mississippi,Yalobusha,2015,33
Missouri,Andrew,2015,40
Missouri,Boone,2015,38
Missouri,Buchanan,2015,51
Missouri,Callaway,2015,41
Missouri,Cass,2015,45
Missouri,Cedar,2015,40
Missouri,Clay,2015,46
Missouri,Clinton,2015,42
Missouri,Greene,2015,43
Missouri,Jackson,2015,47
Missouri,Jasper,2015,35
Missouri,Jefferson,2015,53
Missouri,Lincoln,2015,39
Missouri,Monroe,2015,31
Missouri,Perry,2015,41
Missouri,Saint Charles,2015,42
Missouri,Saint Louis,2015,52
Missouri,Sainte Genevieve,2015,39
Missouri,St. Louis City,2015,55
Missouri,Stoddard,2015,37
Missouri,Taney,2015,34
Montana,Cascade,2015,35
Montana,Fergus,2015,37
Montana,Flathead,2015,44
Montana,Gallatin,2015,29
Montana,Lake,2015,12
Montana,Lewis and Clark,2015,44
Montana,Lincoln,2015,52
Montana,Missoula,2015,56
Montana,Phillips,2015,36
Montana,Powder River,2015,40
Montana,Powell,2015,11
Montana,Ravalli,2015,28
Montana,Richland,2015,39
Montana,Roosevelt,2015,14
Montana,Rosebud,2015,40
Montana,Sanders,2015,17
Montana,Sheridan,2015,16
Montana,Silver Bow,2015,39
Montana,Yellowstone,2015,37
Nebraska,Cass,2015,24
Nebraska,Dawson,2015,18
Nebraska,Douglas,2015,48
Nebraska,Garden,2015,16
Nebraska,Hall,2015,32
Nebraska,Knox,2015,36
Nebraska,Lancaster,2015,40
Nebraska,Sarpy,2015,44
Nebraska,Scotts Bluff,2015,28
Nebraska,Thomas,2015,19
Nebraska,Washington,2015,33
Nevada,Carson City,2015,44
Nevada,Churchill,2015,44
Nevada,Clark,2015,61
Nevada,Douglas,2015,41
Nevada,Elko,2015,30
Nevada,Lyon,2015,45
Nevada,Nye,2015,16
Nevada,Washoe,2015,52
Nevada,White Pine,2015,42
New Hampshire,Belknap,2015,33
New Hampshire,Cheshire,2015,44
New Hampshire,Coos,2015,45
New Hampshire,Grafton,2015,39
New Hampshire,Hillsborough,2015,41
New Hampshire,Merrimack,2015,33
New Hampshire,Rockingham,2015,47
New Jersey,Atlantic,2015,38
New Jersey,Bergen,2015,54
New Jersey,Camden,2015,52
New Jersey,Cumberland,2015,33
New Jersey,Essex,2015,39
New Jersey,Gloucester,2015,43
New Jersey,Hudson,2015,47
New Jersey,Hunterdon,2015,39
New Jersey,Mercer,2015,46
New Jersey,Middlesex,2015,37
New Jersey,Monmouth,2015,41
New Jersey,Morris,2015,37
New Jersey,Ocean,2015,43
New Jersey,Passaic,2015,41
New Jersey,Union,2015,53
New Jersey,Warren,2015,35
New Mexico,Bernalillo,2015,51
New Mexico,Catron,2015,13
New Mexico,Chaves,2015,23
New Mexico,Dona Ana,2015,55
New Mexico,Eddy,2015,43
New Mexico,Lea,2015,41
New Mexico,Lincoln,2015,14
New Mexico,Los Alamos,2015,13
New Mexico,Luna,2015,16
New Mexico,Rio Arriba,2015,42
New Mexico,San Juan,2015,44
New Mexico,Sandoval,2015,41
New Mexico,Santa Fe,2015,42
New Mexico,Socorro,2015,16
New Mexico,Taos,2015,17
New Mexico,Valencia,2015,43
New York,Albany,2015,41
New York,Bronx,2015,51
New York,Chautauqua,2015,39
New York,Dutchess,2015,33
New York,Erie,2015,52
New York,Essex,2015,40
New York,Franklin,2015,26
New York,Hamilton,2015,33
New York,Herkimer,2015,33
New York,Jefferson,2015,32
New York,Kings,2015,42
New York,Monroe,2015,43
New York,Nassau,2015,34
New York,New York,2015,54
New York,Niagara,2015,36
New York,Oneida,2015,36
New York,Onondaga,2015,37
New York,Orange,2015,41
New York,Oswego,2015,32
New York,Putnam,2015,33
New York,Queens,2015,48
New York,Richmond,2015,51
New York,Rockland,2015,42
New York,Saratoga,2015,32
New York,Steuben,2015,36
New York,Suffolk,2015,44
New York,Tompkins,2015,35
New York,Wayne,2015,31
New York,Westchester,2015,43
North Carolina,Alamance,2015,42
North Carolina,Alexander,2015,43
North Carolina,Avery,2015,41
North Carolina,Buncombe,2015,41
North Carolina,Caldwell,2015,42
North Carolina,Carteret,2015,37
North Carolina,Caswell,2015,47
North Carolina,Catawba,2015,52
North Carolina,Chatham,2015,38
North Carolina,Cumberland,2015,45
North Carolina,Davidson,2015,54
North Carolina,Duplin,2015,34
North Carolina,Durham,2015,48
North Carolina,Edgecombe,2015,43
North Carolina,Forsyth,2015,49
North Carolina,Franklin,2015,43
North Carolina,Gaston,2015,38
North Carolina,Graham,2015,43
North Carolina,Granville,2015,44
North Carolina,Guilford,2015,46
North Carolina,Haywood,2015,45
North Carolina,Hyde,2015,28
North Carolina,Jackson,2015,44
North Carolina,Johnston,2015,41
North Carolina,Lee,2015,51
North Carolina,Lenoir,2015,41
North Carolina,Lincoln,2015,44
North Carolina,Macon,2015,32
North Carolina,Martin,2015,44
North Carolina,McDowell,2015,41
North Carolina,Mecklenburg,2015,52
North Carolina,Mitchell,2015,39
North Carolina,Montgomery,2015,45
North Carolina,New Hanover,2015,38
North Carolina,Person,2015,42
North Carolina,Pitt,2015,41
North Carolina,Rockingham,2015,44
North Carolina,Rowan,2015,52
North Carolina,Swain,2015,42
North Carolina,Union,2015,44
North Carolina,Wake,2015,52
North Carolina,Watauga,2015,30
North Carolina,Wayne,2015,53
North Carolina,Yancey,2015,45
North Dakota,Billings,2015,37
North Dakota,Burke,2015,39
North Dakota,Burleigh,2015,37
North Dakota,Cass,2015,46
North Dakota,Dunn,2015,38
North Dakota,McKenzie,2015,35
North Dakota,Mercer,2015,37
North Dakota,Oliver,2015,37
North Dakota,Stutsman,2015,13
North Dakota,Williams,2015,36
Ohio,Adams,2015,32
Ohio,Allen,2015,38
Ohio,Ashtabula,2015,41
Ohio,Athens,2015,38
Ohio,Belmont,2015,17
Ohio,Butler,2015,44
Ohio,Clark,2015,50
Ohio,Clermont,2015,52
Ohio,Clinton,2015,41
Ohio,Columbiana,2015,18
Ohio,Cuyahoga,2015,51
Ohio,Delaware,2015,39
Ohio,Fayette,2015,37
Ohio,Franklin,2015,52
Ohio,Geauga,2015,44
Ohio,Greene,2015,46
Ohio,Hamilton,2015,55
Ohio,Jefferson,2015,58
Ohio,Knox,2015,40
Ohio,Lake,2015,51
Ohio,Lawrence,2015,50
Ohio,Licking,2015,42
Ohio,Lorain,2015,37
Ohio,Lucas,2015,48
Ohio,Madison,2015,42
Ohio,Mahoning,2015,49
Ohio,Medina,2015,54
Ohio,Miami,2015,42
Ohio,Montgomery,2015,48
Ohio,Noble,2015,38
Ohio,Portage,2015,38
Ohio,Preble,2015,44
Ohio,Scioto,2015,16
Ohio,Stark,2015,46
Ohio,Summit,2015,57
Ohio,Trumbull,2015,42
Ohio,Warren,2015,47
Ohio,Washington,2015,40
Ohio,Wood,2015,41
Oklahoma,Adair,2015,44
Oklahoma,Caddo,2015,31
Oklahoma,Canadian,2015,37
Oklahoma,Cherokee,2015,37
Oklahoma,Cleveland,2015,45
Oklahoma,Comanche,2015,44
Oklahoma,Cotton,2015,39
Oklahoma,Creek,2015,36
Oklahoma,Custer,2015,15
Oklahoma,Dewey,2015,42
Oklahoma,Ellis,2015,31
Oklahoma,Johnston,2015,41
Oklahoma,Kay,2015,53
Oklahoma,Lincoln,2015,41
Oklahoma,Love,2015,34
Oklahoma,Mayes,2015,38
Oklahoma,McClain,2015,36
Oklahoma,Muskogee,2015,19
Oklahoma,Oklahoma,2015,46
Oklahoma,Ottawa,2015,50
Oklahoma,Pittsburg,2015,41
Oklahoma,Sequoyah,2015,36
Oklahoma,Tulsa,2015,52
Oregon,Baker,2015,31
Oregon,Benton,2015,22
Oregon,Clackamas,2015,35
Oregon,Columbia,2015,33
Oregon,Crook,2015,32
Oregon,Deschutes,2015,37
Oregon,Douglas,2015,26
Oregon,Grant,2015,42
Oregon,Harney,2015,35
Oregon,Jackson,2015,49
Oregon,Jefferson,2015,42
Oregon,Josephine,2015,37
Oregon,Klamath,2015,42
Oregon,Lake,2015,28
Oregon,Lane,2015,44
Oregon,Linn,2015,31
Oregon,Marion,2015,37
Oregon,Multnomah,2015,39
Oregon,Umatilla,2015,41
Oregon,Union,2015,38
Oregon,Wallowa,2015,26
Oregon,Wasco,2015,27
Oregon,Washington,2015,40
Pennsylvania,Adams,2015,51
Pennsylvania,Allegheny,2015,58
Pennsylvania,Armstrong,2015,53
Pennsylvania,Beaver,2015,51
Pennsylvania,Berks,2015,54
Pennsylvania,Blair,2015,52
Pennsylvania,Bradford,2015,32
Pennsylvania,Bucks,2015,53
Pennsylvania,Cambria,2015,54
Pennsylvania,Centre,2015,46
Pennsylvania,Chester,2015,55
Pennsylvania,Clearfield,2015,38
Pennsylvania,Cumberland,2015,54
Pennsylvania,Dauphin,2015,56
Pennsylvania,Delaware,2015,55
Pennsylvania,Elk,2015,36
Pennsylvania,Erie,2015,44
Pennsylvania,Franklin,2015,34
Pennsylvania,Greene,2015,37
Pennsylvania,Indiana,2015,37
Pennsylvania,Lackawanna,2015,51
Pennsylvania,Lancaster,2015,56
Pennsylvania,Lawrence,2015,33
Pennsylvania,Lebanon,2015,52
Pennsylvania,Lehigh,2015,34
Pennsylvania,Luzerne,2015,34
Pennsylvania,Lycoming,2015,34
Pennsylvania,Mercer,2015,53
Pennsylvania,Monroe,2015,42
Pennsylvania,Montgomery,2015,47
Pennsylvania,Northampton,2015,56
Pennsylvania,Philadelphia,2015,56
Pennsylvania,Somerset,2015,34
Pennsylvania,Tioga,2015,44
Pennsylvania,Washington,2015,55
Pennsylvania,Westmoreland,2015,52
Pennsylvania,York,2015,55
Puerto Rico,Adjuntas,2015,27
Puerto Rico,Bayamon,2015,18
Puerto Rico,Catano,2015,19
Puerto Rico,Fajardo,2015,22
Puerto Rico,Guayama,2015,25
Puerto Rico,Guayanilla,2015,26
Puerto Rico,Guaynabo,2015,27
Puerto Rico,Juncos,2015,19
Puerto Rico,Ponce,2015,24
Puerto Rico,San Juan,2015,13
Rhode Island,Kent,2015,40
Rhode Island,Providence,2015,52
Rhode Island,Washington,2015,42
South Carolina,Abbeville,2015,32
South Carolina,Aiken,2015,38
South Carolina,Anderson,2015,38
South Carolina,Berkeley,2015,33
South Carolina,Charleston,2015,43
South Carolina,Cherokee,2015,37
South Carolina,Chesterfield,2015,47
South Carolina,Colleton,2015,37
South Carolina,Darlington,2015,40
South Carolina,Edgefield,2015,37
South Carolina,Florence,2015,49
South Carolina,Georgetown,2015,15
South Carolina,Greenville,2015,49
South Carolina,Lexington,2015,47
South Carolina,Oconee,2015,37
South Carolina,Pickens,2015,39
South Carolina,Richland,2015,46
South Carolina,Spartanburg,2015,49
South Carolina,York,2015,33
South Dakota,Brookings,2015,38
South Dakota,Brown,2015,32
South Dakota,Codington,2015,34
South Dakota,Custer,2015,40
South Dakota,Hughes,2015,21
South Dakota,Jackson,2015,38
South Dakota,Meade,2015,38
South Dakota,Minnehaha,2015,47
South Dakota,Pennington,2015,51
South Dakota,Union,2015,43
Tennessee,Anderson,2015,39
Tennessee,Blount,2015,41
Tennessee,Claiborne,2015,35
Tennessee,Davidson,2015,53
Tennessee,DeKalb,2015,35
Tennessee,Dyer,2015,42
Tennessee,Hamilton,2015,43
Tennessee,Jefferson,2015,44
Tennessee,Knox,2015,51
Tennessee,Lawrence,2015,40
Tennessee,Loudon,2015,43
Tennessee,Madison,2015,43
Tennessee,Maury,2015,39
Tennessee,McMinn,2015,43
Tennessee,Montgomery,2015,44
Tennessee,Putnam,2015,37
Tennessee,Roane,2015,49
Tennessee,Sevier,2015,43
Tennessee,Shelby,2015,51
Tennessee,Sullivan,2015,39
Tennessee,Sumner,2015,42
Tennessee,Union,2015,19
Tennessee,Williamson,2015,36
Tennessee,Wilson,2015,38
Texas,Bell,2015,36
Texas,Bexar,2015,53
Texas,Bowie,2015,51
Texas,Brazoria,2015,33
Texas,Brewster,2015,42
Texas,Cameron,2015,48
Texas,Collin,2015,36
Texas,Culberson,2015,21
Texas,Dallas,2015,52
Texas,Denton,2015,46
Texas,Ector,2015,39
Texas,El Paso,2015,54
Texas,Ellis,2015,46
Texas,Fayette,2015,33
Texas,Galveston,2015,44
Texas,Gregg,2015,33
Texas,Harris,2015,58
Texas,Harrison,2015,42
Texas,Hidalgo,2015,49
Texas,Hood,2015,34
Texas,Hunt,2015,33
Texas,Jefferson,2015,47
Texas,Johnson,2015,35
Texas,Kaufman,2015,42
Texas,Kleberg,2015,44
Texas,Maverick,2015,44
Texas,McLennan,2015,42
Texas,Montgomery,2015,48
Texas,Navarro,2015,43
Texas,Nueces,2015,48
Texas,Orange,2015,42
Texas,Parker,2015,37
Texas,Polk,2015,31
Texas,Potter,2015,29
Texas,Randall,2015,42
Texas,Rockwall,2015,36
Texas,Smith,2015,33
Texas,Tarrant,2015,50
Texas,Travis,2015,49
Texas,Victoria,2015,32
Texas,Webb,2015,49
Utah,Box Elder,2015,45
Utah,Cache,2015,43
Utah,Carbon,2015,46
Utah,Davis,2015,39
Utah,Duchesne,2015,45
Utah,Garfield,2015,42
Utah,Salt Lake,2015,54
Utah,San Juan,2015,43
Utah,Tooele,2015,33
Utah,Uintah,2015,46
